,tg,lon,lat,path
441,miyako_japan.csv,141.98,39.65,./merra/miyako_japan.csv
442,mokuoloe_061a_usa.csv,-157.8,21.433000000000003,./merra/mokuoloe_061a_usa.csv
443,mombasa_101a_kenya.csv,39.657,-4.07,./merra/mombasa_101a_kenya.csv
444,monaco_port_hercule_france.csv,7.4215,43.729,./merra/monaco_port_hercule_france.csv
445,"mona_is.,_pr_267a_usa.csv",-67.938,18.09,"./merra/mona_is.,_pr_267a_usa.csv"
446,"montauk,ny_279a_usa.csv",-71.96,41.048,"./merra/montauk,ny_279a_usa.csv"
447,"monterey,ca_555a_usa.csv",-121.89,36.605,"./merra/monterey,ca_555a_usa.csv"
448,montoir_de_bretagne_.csv,-2.1084,47.306000000000004,./merra/montoir_de_bretagne_.csv
449,morayfirth_p207_uk.csv,-4.0022,57.599,./merra/morayfirth_p207_uk.csv
450,mossel_bay_185a_south_africa.csv,22.13300000000001,-34.183,./merra/mossel_bay_185a_south_africa.csv
451,motril_motril_spain.csv,-3.5239999999999996,36.72,./merra/motril_motril_spain.csv
452,moulmein_906a_myanmar.csv,97.62200000000001,16.465,./merra/moulmein_906a_myanmar.csv
453,mumbles_p932_uk.csv,-3.9754,51.57,./merra/mumbles_p932_uk.csv
454,murotomisaki_japan.csv,134.17,33.266999999999996,./merra/murotomisaki_japan.csv
455,muscat_b_110b_oman.csv,58.565,23.628,./merra/muscat_b_110b_oman.csv
456,nagasaki_japan.csv,129.87,32.733000000000004,./merra/nagasaki_japan.csv
457,nagoya_japan.csv,136.88,35.083,./merra/nagoya_japan.csv
458,naha_japan.csv,127.67,26.217,./merra/naha_japan.csv
459,"nain,nf_01430_canada.csv",-61.683,56.55,"./merra/nain,nf_01430_canada.csv"
460,nakano_shima_345a_japan.csv,129.84,29.842,./merra/nakano_shima_345a_japan.csv
461,nantes_usine_brulee_.csv,-1.5742,47.20399999999999,./merra/nantes_usine_brulee_.csv
462,nantucketisland_usa.csv,-70.097,41.285,./merra/nantucketisland_usa.csv
463,naos_b_300b_panama.csv,-79.533,8.9167,./merra/naos_b_300b_panama.csv
464,napier_668a_new_zealand.csv,176.92,-39.483000000000004,./merra/napier_668a_new_zealand.csv
465,naples_usa.csv,-81.807,26.13,./merra/naples_usa.csv
466,napoli_napoli_italy.csv,14.269,40.841,./merra/napoli_napoli_italy.csv
467,natal_c_202c_brazil.csv,-35.195,-5.7517,./merra/natal_c_202c_brazil.csv
468,nauru_001.csv,166.91,-0.5283,./merra/nauru_001.csv
469,nawiliwili_058a_usa.csv,-159.36,21.955,./merra/nawiliwili_058a_usa.csv
470,naze_359a_japan.csv,129.5,28.38300000000001,./merra/naze_359a_japan.csv
471,"neah_bay,wa_558a_usa.csv",-124.62,48.368,"./merra/neah_bay,wa_558a_usa.csv"
472,nelson_077a_new_zealand.csv,173.27,-41.266999999999996,./merra/nelson_077a_new_zealand.csv
473,newcastle_019_australia.csv,151.78,-32.926,./merra/newcastle_019_australia.csv
474,newhaven_p011_uk.csv,0.05703,50.782,./merra/newhaven_p011_uk.csv
475,newlondon_usa.csv,-72.09,41.361000000000004,./merra/newlondon_usa.csv
476,newlyn_p001_uk.csv,-5.5417,50.102,./merra/newlyn_p001_uk.csv
477,"newport,ri_253a_usa.csv",-71.327,41.505,"./merra/newport,ri_253a_usa.csv"
478,newport_p057_uk.csv,-2.9874,51.55,./merra/newport_p057_uk.csv
479,newport_usa.csv,-71.327,41.505,./merra/newport_usa.csv
480,"newwestminster,bc_07654_canada.csv",-122.91,49.2,"./merra/newwestminster,bc_07654_canada.csv"
481,newyork_thebattery__usa.csv,-74.014,40.701,./merra/newyork_thebattery__usa.csv
482,"new_london,ct_744a_usa.csv",-72.087,41.355,"./merra/new_london,ct_744a_usa.csv"
483,"new_york,ny_745a_usa.csv",-74.015,40.7,"./merra/new_york,ny_745a_usa.csv"
484,nice_france.csv,7.2853,43.69600000000001,./merra/nice_france.csv
485,nishinoomote_363a_japan.csv,131.0,30.732,./merra/nishinoomote_363a_japan.csv
486,"nome,ak_595a_usa.csv",-165.43,64.5,"./merra/nome,ak_595a_usa.csv"
487,norfolk_island_b_062b_australia.csv,167.95,-29.066999999999997,./merra/norfolk_island_b_062b_australia.csv
488,northshields_p032_uk.csv,-1.4398,55.007,./merra/northshields_p032_uk.csv
489,"northsydney,ns_00612_canada.csv",-60.25,46.217,"./merra/northsydney,ns_00612_canada.csv"
490,nosy_be_150a_madagascar.csv,48.3,-13.4,./merra/nosy_be_150a_madagascar.csv
491,noto_japan.csv,137.15,37.5,./merra/noto_japan.csv
492,nouakchott_806a_mauritania.csv,-16.037,17.99,./merra/nouakchott_806a_mauritania.csv
493,noumea_b_019b_france.csv,166.44,-22.291999999999998,./merra/noumea_b_019b_france.csv
494,nuku_alofa_038a_tonga.csv,-175.2,-21.133000000000006,./merra/nuku_alofa_038a_tonga.csv
