,tg,lon,lat,path
86,broome_004_australia.csv,122.24,-17.955,./era20c/broome_004_australia.csv
87,buenaventura_085a_colombia.csv,-77.1,3.9,./era20c/buenaventura_085a_colombia.csv
88,buenos_aires_285a_argentina.csv,-58.5,-34.667,./era20c/buenos_aires_285a_argentina.csv
89,bunbury_006_australia.csv,115.64,-33.327,./era20c/bunbury_006_australia.csv
90,bundaberg_003_australia.csv,152.35,-24.833,./era20c/bundaberg_003_australia.csv
91,bundaberg_332a_australia.csv,152.38,-24.767,./era20c/bundaberg_332a_australia.csv
92,burnie_005_australia.csv,145.91,-41.053,./era20c/burnie_005_australia.csv
93,burnie_344a_australia.csv,145.91,-41.5,./era20c/burnie_344a_australia.csv
94,cabo_san_lucas_034a_mexico.csv,-109.91,22.88,./era20c/cabo_san_lucas_034a_mexico.csv
95,cadiz_cadi_spain.csv,-6.2833,36.533,./era20c/cadiz_cadi_spain.csv
96,cagliari_cagliari_italy.csv,9.1143,39.21,./era20c/cagliari_cagliari_italy.csv
97,cairns_007_australia.csv,145.78,-16.925,./era20c/cairns_007_australia.csv
98,calais_.csv,1.8677,50.969,./era20c/calais_.csv
99,"caldera,chile_001.csv",-70.833,-27.067,"./era20c/caldera,chile_001.csv"
100,callao_b_093b_peru.csv,-77.15,-12.05,./era20c/callao_b_093b_peru.csv
101,cambridgeii_usa.csv,-76.068,38.573,./era20c/cambridgeii_usa.csv
102,"campbellriver,bc_08074_canada.csv",-125.25,50.042,"./era20c/campbellriver,bc_08074_canada.csv"
103,cananeia_281a_brazil.csv,-47.925,-25.017,./era20c/cananeia_281a_brazil.csv
104,"canavieiras,uscgs_707a_brazil.csv",-38.967,-15.667,"./era20c/canavieiras,uscgs_707a_brazil.csv"
105,"capehatteras,u.s.a._001.csv",-75.635,35.223,"./era20c/capehatteras,u.s.a._001.csv"
106,capemay_usa.csv,-74.96,38.968,./era20c/capemay_usa.csv
107,cape_ferguson_343a_australia.csv,147.06,-19.277,./era20c/cape_ferguson_343a_australia.csv
108,"cape_may,nj_746a_usa.csv",-74.96,38.968,"./era20c/cape_may,nj_746a_usa.csv"
109,cape_town_704a_south_africa.csv,18.433,-33.9,./era20c/cape_town_704a_south_africa.csv
110,carloforte_carloforte_italy.csv,8.3095,39.148,./era20c/carloforte_carloforte_italy.csv
111,carnarvon_008_australia.csv,113.66,-24.884,./era20c/carnarvon_008_australia.csv
112,cartagena_b_265b_colombia.csv,-75.533,10.383,./era20c/cartagena_b_265b_colombia.csv
113,cascais_209a_portugal.csv,-9.4167,38.692,./era20c/cascais_209a_portugal.csv
114,casey_130a_australia.csv,110.53,-66.283,./era20c/casey_130a_australia.csv
115,castletownsend_835a_ireland.csv,-9.1833,51.533,./era20c/castletownsend_835a_ireland.csv
116,catalina_b_313b_usa.csv,-118.48,33.45,./era20c/catalina_b_313b_usa.csv
117,catania_catania_italy.csv,15.094,37.49800000000001,./era20c/catania_catania_italy.csv
118,cayenne_227a_france.csv,-52.283,4.85,./era20c/cayenne_227a_france.csv
119,cebu_379a_philippines.csv,123.92,10.3,./era20c/cebu_379a_philippines.csv
120,cedarkeyii_usa.csv,-83.03200000000002,29.135,./era20c/cedarkeyii_usa.csv
121,cedros_island_305a_mexico.csv,-115.18,28.1,./era20c/cedros_island_305a_mexico.csv
122,celestun_861a_mexico.csv,-90.403,20.858,./era20c/celestun_861a_mexico.csv
123,cendering_320a_malaysia.csv,103.18,5.2667,./era20c/cendering_320a_malaysia.csv
124,ceuta_ceta_spain.csv,-5.3167,35.9,./era20c/ceuta_ceta_spain.csv
125,chabahar_915a_iran.csv,60.603,25.297,./era20c/chabahar_915a_iran.csv
126,champerico_670a_guatemala.csv,-91.917,14.3,./era20c/champerico_670a_guatemala.csv
127,charchanga_138a_bangladesh.csv,91.05,22.217,./era20c/charchanga_138a_bangladesh.csv
128,"charleston,or_575a_usa.csv",-124.32,43.345,"./era20c/charleston,or_575a_usa.csv"
129,"charleston,sc_261a_usa.csv",-79.925,32.782,"./era20c/charleston,sc_261a_usa.csv"
130,"charlottetown,pei_01700_canada.csv",-63.117,46.233,"./era20c/charlottetown,pei_01700_canada.csv"
131,charlotte_amalie_255a_usa.csv,-64.92,18.335,./era20c/charlotte_amalie_255a_usa.csv
132,chatham_079a_new_zealand.csv,-176.56,-43.947,./era20c/chatham_079a_new_zealand.csv
133,cherbourg_.csv,-1.6355,49.651,./era20c/cherbourg_.csv
134,chesapeake_bbt_749a_usa.csv,-76.113,36.967,./era20c/chesapeake_bbt_749a_usa.csv
135,chichijima_japan.csv,142.18,27.1,./era20c/chichijima_japan.csv
136,chittagong_124a_bangladesh.csv,91.825,22.247,./era20c/chittagong_124a_bangladesh.csv
137,choshigyoko_japan.csv,140.87,35.75,./era20c/choshigyoko_japan.csv
138,"christiansted,vi_258a_usa.csv",-64.705,17.75,"./era20c/christiansted,vi_258a_usa.csv"
139,christmas_170a_australia.csv,105.67,-10.417,./era20c/christmas_170a_australia.csv
140,"christmas_b,lineis.kiribati_001.csv",-157.48,1.985,"./era20c/christmas_b,lineis.kiribati_001.csv"
141,churchill_274a_canada.csv,-94.183,58.767,./era20c/churchill_274a_canada.csv
142,chuuk_054a_fd._st._micronesia.csv,151.85,7.45,./era20c/chuuk_054a_fd._st._micronesia.csv
143,cilicap_b_162b_indonesia.csv,109.02,-7.7517,./era20c/cilicap_b_162b_indonesia.csv
144,ciudad_del_carmen_779a_mexico.csv,-91.833,18.533,./era20c/ciudad_del_carmen_779a_mexico.csv
145,civitavecchia_civitavecchia_italy.csv,11.79,42.094,./era20c/civitavecchia_civitavecchia_italy.csv
146,"clearwater_bch,fl_773a_usa.csv",-82.83200000000002,27.977,"./era20c/clearwater_bch,fl_773a_usa.csv"
147,"cocoa_beach,_fl_754a_usa.csv",-80.6,28.368,"./era20c/cocoa_beach,_fl_754a_usa.csv"
148,cocos_171a_australia.csv,96.883,-12.117,./era20c/cocos_171a_australia.csv
149,colombo_c_115c_sri_lanka.csv,79.85,6.9333,./era20c/colombo_c_115c_sri_lanka.csv
150,concarneau_.csv,-3.9072,47.874,./era20c/concarneau_.csv
151,cordemais_.csv,-1.8898,47.277,./era20c/cordemais_.csv
152,"cordova_b,alaska_583b_usa.csv",-145.75,60.558,"./era20c/cordova_b,alaska_583b_usa.csv"
153,corinto_679a_nicaragua.csv,-87.117,12.283,./era20c/corinto_679a_nicaragua.csv
154,"corpus_cristi,tx_770a_usa.csv",-97.217,27.58,"./era20c/corpus_cristi,tx_770a_usa.csv"
155,coruna_coru_spain.csv,-8.4,43.367,./era20c/coruna_coru_spain.csv
156,cox_s_bazaar_136a_bangladesh.csv,91.833,21.45,./era20c/cox_s_bazaar_136a_bangladesh.csv
157,"crescent_city,ca_556a_usa.csv",-124.18,41.745,"./era20c/crescent_city,ca_556a_usa.csv"
158,cristobal_266a_panama.csv,-79.915,9.355,./era20c/cristobal_266a_panama.csv
159,cromer_p183_uk.csv,1.3016,52.934,./era20c/cromer_p183_uk.csv
160,crotone_crotone_italy.csv,17.137,39.082,./era20c/crotone_crotone_italy.csv
161,crozet_b_178b_france.csv,51.87,-46.425,./era20c/crozet_b_178b_france.csv
162,"culebra,_pr_219a_usa.csv",-65.30199999999999,18.3,"./era20c/culebra,_pr_219a_usa.csv"
163,currimao_654a_philippines.csv,120.49,17.988,./era20c/currimao_654a_philippines.csv
164,cuxhaven_germany.csv,8.7167,53.867,./era20c/cuxhaven_germany.csv
165,dakar_e_223e_senegal.csv,-17.43,14.667,./era20c/dakar_e_223e_senegal.csv
166,dalian_a_630a_china.csv,121.66,38.925,./era20c/dalian_a_630a_china.csv
167,dallmann_c_682c_unconfirmed.csv,-58.683,-62.233,./era20c/dallmann_c_682c_unconfirmed.csv
168,darwin_009_australia.csv,130.85,-12.467,./era20c/darwin_009_australia.csv
169,dar_es_salaam_102a_tanzania.csv,39.288,-6.82,./era20c/dar_es_salaam_102a_tanzania.csv
170,"dauphin_island,_al_763a_usa.csv",-88.075,30.25,"./era20c/dauphin_island,_al_763a_usa.csv"
171,davao_b_372b_philippines.csv,125.63,7.0833,./era20c/davao_b_372b_philippines.csv
172,"davis,australia_001.csv",78.5,-68.0,"./era20c/davis,australia_001.csv"
173,davis_173a_australia.csv,77.967,-68.45,./era20c/davis_173a_australia.csv
174,degerby_001_finland.csv,20.385,60.032,./era20c/degerby_001_finland.csv
175,delfzijl_del_nl.csv,6.9331,53.326,./era20c/delfzijl_del_nl.csv
176,denhelder_hel_nl.csv,4.7464,52.965,./era20c/denhelder_hel_nl.csv
177,devonport_p002_uk.csv,-4.1852,50.368,./era20c/devonport_p002_uk.csv
178,"diegogarcia_d,uk_001.csv",72.433,-7.2333,"./era20c/diegogarcia_d,uk_001.csv"
179,"diegoramirez,chile_001.csv",-68.667,-56.558,"./era20c/diegoramirez,chile_001.csv"
180,diego_garcia_d_104d_united_kingdom.csv,72.433,-7.2333,./era20c/diego_garcia_d_104d_united_kingdom.csv
181,diego_ramirez_599a_chile.csv,-68.715,-56.508,./era20c/diego_ramirez_599a_chile.csv
182,dieppe_.csv,1.0845,49.929,./era20c/dieppe_.csv
183,djibouti_119a_djibouti.csv,43.14,11.608,./era20c/djibouti_119a_djibouti.csv
184,donges_.csv,-2.0883,47.306,./era20c/donges_.csv
185,dongfang_637a_china.csv,108.62,19.1,./era20c/dongfang_637a_china.csv
186,dover_p012_uk.csv,1.3181,51.117,./era20c/dover_p012_uk.csv
187,draghallan_002_sweden.csv,17.533,62.367,./era20c/draghallan_002_sweden.csv
188,"duck_pier,nc_260a_usa.csv",-75.74,36.183,"./era20c/duck_pier,nc_260a_usa.csv"
189,dumont_d_urville_189a_france.csv,140.01,-66.66199999999999,./era20c/dumont_d_urville_189a_france.csv
190,dunkerque_.csv,2.3667,51.048,./era20c/dunkerque_.csv
191,durban_181a_south_africa.csv,31.05,-29.867,./era20c/durban_181a_south_africa.csv
192,"dutch_harbor_b,ak_041b_usa.csv",-166.54,53.88,"./era20c/dutch_harbor_b,ak_041b_usa.csv"
193,dzaoudi_155a_mayotte.csv,45.257,-12.78,./era20c/dzaoudi_155a_mayotte.csv
194,easter_c_022c_chile.csv,-109.45,-27.15,./era20c/easter_c_022c_chile.csv
195,"eastport,me_740a_usa.csv",-66.985,44.903,"./era20c/eastport,me_740a_usa.csv"
196,east_london_187a_south_africa.csv,27.917,-33.017,./era20c/east_london_187a_south_africa.csv
197,el_hierro_elhierro_spain.csv,-17.9,27.78,./era20c/el_hierro_elhierro_spain.csv
198,enewetok_b_006b_rep._of_marshall_i.csv,162.39,11.43,./era20c/enewetok_b_006b_rep._of_marshall_i.csv
199,ensenada_317a_mexico.csv,-116.63,31.85,./era20c/ensenada_317a_mexico.csv
200,esbjerg_130121_denmark.csv,8.4333,55.467,./era20c/esbjerg_130121_denmark.csv
201,esmeraldas_098a_ecuador.csv,-79.64699999999998,0.9917,./era20c/esmeraldas_098a_ecuador.csv
202,esperance_010_australia.csv,121.89,-33.861,./era20c/esperance_010_australia.csv
203,"esperanza,argentina_001.csv",-56.995,-63.395,"./era20c/esperanza,argentina_001.csv"
204,"esperanza,_pr_733a_usa.csv",-65.47,18.093,"./era20c/esperanza,_pr_733a_usa.csv"
205,"esperence,australia_001.csv",121.9,-33.867,"./era20c/esperence,australia_001.csv"
206,exuma_cays_256a_bahamas.csv,-76.105,23.773000000000003,./era20c/exuma_cays_256a_bahamas.csv
207,"fajardo_b,pr_783b_usa.csv",-65.633,18.333,"./era20c/fajardo_b,pr_783b_usa.csv"
208,fanning_c_012c_rep._of_kiribati.csv,-159.39,3.9067,./era20c/fanning_c_012c_rep._of_kiribati.csv
209,faraday_700a_united_kingdom.csv,-64.267,-65.25,./era20c/faraday_700a_united_kingdom.csv
210,felixstowe_p204_uk.csv,1.3484,51.957,./era20c/felixstowe_p204_uk.csv
211,fer._de_noronha_c_203c_brazil.csv,-32.403,-3.8283,./era20c/fer._de_noronha_c_203c_brazil.csv
212,fernandina_beach_240a_usa.csv,-81.467,30.672,./era20c/fernandina_beach_240a_usa.csv
213,ferrol_ferrol_spain.csv,-8.326,43.463,./era20c/ferrol_ferrol_spain.csv
214,fishguard_p055_uk.csv,-4.9833,52.014,./era20c/fishguard_p055_uk.csv
215,"flores,santa_cruz_210a_portugal.csv",-31.168000000000006,39.378,"./era20c/flores,santa_cruz_210a_portugal.csv"
216,formentera_formentera_spain.csv,1.4189,38.735,./era20c/formentera_formentera_spain.csv
217,forsmark_003_sweden.csv,18.211,60.409,./era20c/forsmark_003_sweden.csv
218,fortaleza_c_283c_brazil.csv,-38.467,-3.7167,./era20c/fortaleza_c_283c_brazil.csv
219,fortdenison_011_australia.csv,151.23,-33.85,./era20c/fortdenison_011_australia.csv
220,fortmyers_usa.csv,-81.87100000000002,26.648000000000003,./era20c/fortmyers_usa.csv
221,fortpulaski_usa.csv,-80.902,32.033,./era20c/fortpulaski_usa.csv
222,fort_denison_333a_australia.csv,151.23,-33.85,./era20c/fort_denison_333a_australia.csv
223,fort_de_france_271a_france.csv,-61.05,14.583,./era20c/fort_de_france_271a_france.csv
224,"fort_pulaski,ga_752a_usa.csv",-80.902,32.033,"./era20c/fort_pulaski,ga_752a_usa.csv"
225,freeport_usa.csv,-95.308,28.948,./era20c/freeport_usa.csv
226,fremantle_012_australia.csv,115.75,-32.053000000000004,./era20c/fremantle_012_australia.csv
227,french_frigate_b_014b_usa.csv,-166.29,23.868,./era20c/french_frigate_b_014b_usa.csv
228,fridayharbor_ocean.labs.__usa.csv,-123.01,48.547,./era20c/fridayharbor_ocean.labs.__usa.csv
229,fuerteventura_fuerteventura_spain.csv,-13.85,28.5,./era20c/fuerteventura_fuerteventura_spain.csv
230,fukaura_japan.csv,139.93,40.65,./era20c/fukaura_japan.csv
231,fukue_japan.csv,128.85,32.7,./era20c/fukue_japan.csv
232,"fulfordharbour,bc_07330_canada.csv",-123.45,48.769,"./era20c/fulfordharbour,bc_07330_canada.csv"
233,"funafuti,tuvalu_001.csv",179.19,-8.525,"./era20c/funafuti,tuvalu_001.csv"
234,funchal_b_218b_portugal.csv,-16.907,32.64,./era20c/funchal_b_218b_portugal.csv
235,furuogrund_004_sweden.csv,21.231,64.916,./era20c/furuogrund_004_sweden.csv
236,"galveston,pier_21_775a_usa.csv",-94.79,29.287,"./era20c/galveston,pier_21_775a_usa.csv"
237,gan_109a_rep._of_maldives.csv,73.152,-0.6867,./era20c/gan_109a_rep._of_maldives.csv
238,gandia_gandia_spain.csv,-0.152,38.995,./era20c/gandia_gandia_spain.csv
239,gedser_837a_denmark.csv,11.933,54.567,./era20c/gedser_837a_denmark.csv
240,geelong_013_australia.csv,144.36,-38.147,./era20c/geelong_013_australia.csv
241,genova_genova_italy.csv,8.9253,44.41,./era20c/genova_genova_italy.csv
242,georgetown_015_australia.csv,146.85,-41.133,./era20c/georgetown_015_australia.csv
243,geraldton_014_australia.csv,114.61,-28.773000000000003,./era20c/geraldton_014_australia.csv
244,geting_326a_malaysia.csv,102.11,6.2267,./era20c/geting_326a_malaysia.csv
245,gibara_244a_cuba.csv,-76.117,21.117,./era20c/gibara_244a_cuba.csv
246,gibraltar_289a_united_kingdom.csv,-5.35,36.117,./era20c/gibraltar_289a_united_kingdom.csv
247,gijon_gijon_spain.csv,-5.698,43.558,./era20c/gijon_gijon_spain.csv
248,gisborne_b_078b_new_zealand.csv,178.03,-38.683,./era20c/gisborne_b_078b_new_zealand.csv
249,gladstone_p234_uk.csv,-3.018,53.45,./era20c/gladstone_p234_uk.csv
250,gloucesterpoint_usa.csv,-76.5,37.247,./era20c/gloucesterpoint_usa.csv
251,gobo_japan.csv,135.17,33.85,./era20c/gobo_japan.csv
252,gomera_gomera_spain.csv,-17.0,28.0,./era20c/gomera_gomera_spain.csv
253,goteborgtorshamnen_005_sweden.csv,11.8,57.683,./era20c/goteborgtorshamnen_005_sweden.csv
254,grandisle_usa.csv,-89.95700000000002,29.263,./era20c/grandisle_usa.csv
255,groote_eylandt_145a_australia.csv,136.42,-13.86,./era20c/groote_eylandt_145a_australia.csv
256,guadalupe_036a_mexico.csv,-118.3,28.883000000000006,./era20c/guadalupe_036a_mexico.csv
257,guam_053a_usa_trust.csv,144.65,13.433,./era20c/guam_053a_usa_trust.csv
258,guantanamo_bay_b_251b_cuba.csv,-75.14699999999998,19.907,./era20c/guantanamo_bay_b_251b_cuba.csv
259,guaymas_397a_mexico.csv,-110.9,27.933000000000003,./era20c/guaymas_397a_mexico.csv
260,hachinohe_japan.csv,141.53,40.533,./era20c/hachinohe_japan.csv
261,haikou_638a_china.csv,110.28,20.017,./era20c/haikou_638a_china.csv
262,hakodate_japan.csv,140.73,41.783,./era20c/hakodate_japan.csv
263,"halifax,ns_00490_canada.csv",-63.583,44.667,"./era20c/halifax,ns_00490_canada.csv"
264,hamada_japan.csv,132.07,34.9,./era20c/hamada_japan.csv
265,hamina_002_finland.csv,27.179,60.563,./era20c/hamina_002_finland.csv
266,hanasaki_japan.csv,145.57,43.283,./era20c/hanasaki_japan.csv
267,hanimaadhoo_b_117b_rep._of_maldives.csv,73.167,6.7667,./era20c/hanimaadhoo_b_117b_rep._of_maldives.csv
268,hanko_003_finland.csv,22.977,59.823,./era20c/hanko_003_finland.csv
269,"harvest_oil_p.,ca_594a_usa.csv",-120.67,34.468,"./era20c/harvest_oil_p.,ca_594a_usa.csv"
270,harwich_p022_uk.csv,1.2845,51.947,./era20c/harwich_p022_uk.csv
271,heimsjoe_001_norway.csv,9.1014,63.425,./era20c/heimsjoe_001_norway.csv
272,helsinki_004_finland.csv,24.956,60.154,./era20c/helsinki_004_finland.csv
273,heysham_p050_uk.csv,-2.9204,54.032,./era20c/heysham_p050_uk.csv
274,hillarys_132a_australia.csv,115.74,-31.825,./era20c/hillarys_132a_australia.csv
275,"hilo,_hawaii_060a_usa.csv",-155.07,19.733,"./era20c/hilo,_hawaii_060a_usa.csv"
276,hinkleypoint_p003_uk.csv,-3.1343,51.215,./era20c/hinkleypoint_p003_uk.csv
277,hiron_point_134a_bangladesh.csv,89.46700000000001,21.783,./era20c/hiron_point_134a_bangladesh.csv
278,hiva_oa_017a_french_polynesia.csv,-139.03,-9.81,./era20c/hiva_oa_017a_french_polynesia.csv
279,hobart_016_australia.csv,147.33,-42.883,./era20c/hobart_016_australia.csv
280,hoekvanholla_hvh_nl.csv,4.12,51.977,./era20c/hoekvanholla_hvh_nl.csv
281,hofu_japan.csv,131.58,34.033,./era20c/hofu_japan.csv
282,holyhead_p054_uk.csv,-4.6312,53.308,./era20c/holyhead_p054_uk.csv
283,hong_kong_b_329b_china.csv,114.2,22.3,./era20c/hong_kong_b_329b_china.csv
284,"honiara,solomonislands_001.csv",159.96,-9.425,"./era20c/honiara,solomonislands_001.csv"
285,honmoku_japan.csv,139.67,35.433,./era20c/honmoku_japan.csv
286,honningsvaag_002_norway.csv,25.973000000000006,70.98,./era20c/honningsvaag_002_norway.csv
287,"honolulu_b,hawaii_057b_usa.csv",-157.86,21.295,"./era20c/honolulu_b,hawaii_057b_usa.csv"
288,hon_dau_b_650b_vietnam.csv,106.82,20.667,./era20c/hon_dau_b_650b_vietnam.csv
289,hornbaek_838a_denmark.csv,12.467,56.1,./era20c/hornbaek_838a_denmark.csv
290,"horta,azores_212a_portugal.csv",-28.622,38.533,"./era20c/horta,azores_212a_portugal.csv"
291,hosojima_358a_japan.csv,131.68,32.417,./era20c/hosojima_358a_japan.csv
292,huelva_huelva_spain.csv,-6.834,37.132,./era20c/huelva_huelva_spain.csv
