,date,surge_reconsturcted,pred_int_lower,pred_int_upper,lon,lat
0,1979-01-03 00:00:00,0.09984288693400807,-0.01911215824204904,0.2187979321100652,-80.917,-2.2
1,1979-01-04 00:00:00,0.0464410999026937,-0.07237937272364382,0.16526157252903126,-80.917,-2.2
2,1979-01-05 00:00:00,0.05161345426959901,-0.0672335037429919,0.17046041228218994,-80.917,-2.2
3,1979-01-06 00:00:00,0.04421216544022606,-0.07499100826546819,0.16341533914592032,-80.917,-2.2
4,1979-01-07 00:00:00,0.029276435148549138,-0.09221417247213884,0.15076704276923714,-80.917,-2.2
5,1979-01-08 00:00:00,0.014019320854064949,-0.10759923944126566,0.13563788114939554,-80.917,-2.2
6,1979-01-09 00:00:00,0.09787307114953528,-0.021732279085958383,0.21747842138502893,-80.917,-2.2
7,1979-01-10 00:00:00,0.0641846283721839,-0.055350101036037866,0.18371935778040568,-80.917,-2.2
8,1979-01-11 00:00:00,0.036393039283914096,-0.08287736788129588,0.15566344644912405,-80.917,-2.2
9,1979-01-12 00:00:00,0.0967082191336722,-0.0228444148663247,0.2162608531336691,-80.917,-2.2
10,1979-01-13 00:00:00,0.08048290566503,-0.03868992762365782,0.1996557389537178,-80.917,-2.2
11,1979-01-14 00:00:00,0.07335133904676397,-0.04584220878507904,0.19254488687860702,-80.917,-2.2
12,1979-01-15 00:00:00,0.07989716751018885,-0.0394410609438947,0.1992353959642724,-80.917,-2.2
13,1979-01-16 00:00:00,0.06320065904946527,-0.05641411726011704,0.1828154353590476,-80.917,-2.2
14,1979-01-17 00:00:00,0.07446369757377166,-0.044917750852435726,0.19384514599997904,-80.917,-2.2
15,1979-01-18 00:00:00,0.029137155329524395,-0.09120033244248044,0.14947464310152925,-80.917,-2.2
16,1979-01-19 00:00:00,0.05587806911798016,-0.06409590044298807,0.1758520386789484,-80.917,-2.2
17,1979-01-20 00:00:00,0.06601470376022693,-0.05324005496587232,0.18526946248632611,-80.917,-2.2
18,1979-01-21 00:00:00,0.07833211089765668,-0.041166317990902916,0.19783053978621626,-80.917,-2.2
19,1979-01-22 00:00:00,0.0639807066375565,-0.055233937720675565,0.18319535099578854,-80.917,-2.2
20,1979-01-23 00:00:00,0.0530925791078161,-0.06628367205897498,0.1724688302746072,-80.917,-2.2
21,1979-01-24 00:00:00,0.027646352017119576,-0.09249193255070497,0.14778463658494412,-80.917,-2.2
22,1979-01-25 00:00:00,0.03986684645553058,-0.08115788117627841,0.16089157408733956,-80.917,-2.2
23,1979-01-26 00:00:00,0.027290136583653337,-0.0926503692353976,0.14723064240270425,-80.917,-2.2
24,1979-01-27 00:00:00,0.05738239335729915,-0.06169456742133456,0.17645935413593286,-80.917,-2.2
25,1979-01-28 00:00:00,0.058506965647366585,-0.061087084661703636,0.1781010159564368,-80.917,-2.2
26,1979-01-29 00:00:00,0.07957867911795534,-0.0396967578592462,0.19885411609515688,-80.917,-2.2
27,1979-01-30 00:00:00,0.05832929586366765,-0.06129880238176731,0.1779573941091026,-80.917,-2.2
28,1979-01-31 00:00:00,0.08651823931775518,-0.03248346968638559,0.2055199483218959,-80.917,-2.2
29,1979-02-01 00:00:00,0.06442479187335343,-0.0544282827986462,0.18327786654535305,-80.917,-2.2
30,1979-02-02 00:00:00,0.06613096597531128,-0.0529495983520957,0.18521153030271825,-80.917,-2.2
31,1979-02-03 00:00:00,0.0320454336278827,-0.08729328886385276,0.15138415611961814,-80.917,-2.2
32,1979-02-04 00:00:00,0.08986287775500644,-0.029810011372380124,0.20953576688239298,-80.917,-2.2
33,1979-02-05 00:00:00,0.04681791846815955,-0.07309040859074731,0.1667262455270664,-80.917,-2.2
34,1979-02-06 00:00:00,0.010111953863182269,-0.11047838861726356,0.13070229634362812,-80.917,-2.2
35,1979-02-07 00:00:00,0.07591323199437924,-0.04453035448740125,0.1963568184761597,-80.917,-2.2
36,1979-02-08 00:00:00,0.07359712541333588,-0.045499124525746885,0.19269337535241865,-80.917,-2.2
37,1979-02-09 00:00:00,0.07148201573329196,-0.04785239082350397,0.19081642229008788,-80.917,-2.2
38,1979-02-10 00:00:00,0.06435091087575796,-0.05499126758629387,0.1836930893378098,-80.917,-2.2
39,1979-02-11 00:00:00,0.1043867862777908,-0.014932576365564929,0.2237061489211465,-80.917,-2.2
40,1979-02-12 00:00:00,0.09800222455734492,-0.021351055180936246,0.21735550429562608,-80.917,-2.2
41,1979-02-13 00:00:00,0.0672981843886073,-0.05185681893619841,0.18645318771341304,-80.917,-2.2
42,1979-02-14 00:00:00,0.07957158761844296,-0.040039136960804064,0.19918231219769,-80.917,-2.2
43,1979-02-15 00:00:00,0.04978056564516456,-0.06978403229234989,0.16934516358267904,-80.917,-2.2
44,1979-02-16 00:00:00,0.05871455945409203,-0.060276624331251326,0.17770574323943536,-80.917,-2.2
45,1979-02-17 00:00:00,0.07708404937468874,-0.04185788678445894,0.19602598553383646,-80.917,-2.2
46,1979-02-18 00:00:00,0.045793272561887435,-0.07339865734313811,0.16498520246691298,-80.917,-2.2
47,1979-02-19 00:00:00,0.09989123275366396,-0.01946236326345452,0.21924482877078247,-80.917,-2.2
48,1979-02-20 00:00:00,0.02283071862346859,-0.09674118094569922,0.1424026181926364,-80.917,-2.2
49,1979-02-21 00:00:00,0.11208644323465257,-0.0070742486854588485,0.231247135154764,-80.917,-2.2
50,1979-02-22 00:00:00,0.09308411109938228,-0.025821458656351992,0.21198968085511655,-80.917,-2.2
51,1979-02-23 00:00:00,0.05518473039682654,-0.06397496249969623,0.17434442329334932,-80.917,-2.2
