,tg,lon,lat,num_year,num_95pcs,corrn,rmse
0,ayukawa-japan-jma.csv,141.5,38.3,52.032876712328765,112,0.7253929863266959,0.04840375152701572
0,bahia_los_angeles-310a-mexico-uhslc.csv,-113.55,28.958,19.005479452054793,61,0.36475776915610336,0.05171470676942348
0,bajor-414a-indonesia-uhslc.csv,117.42,-0.6833,1.904109589041096,27,-0.3203843347421842,0.17597655972268753
0,bakar-bakar_I-croatia-university_zagreb.csv,14.533,45.3,40.02465753424657,147,0.7742763562001695,0.07988306547137908
0,balboa-302a-panama-uhslc.csv,-79.57300000000002,8.9617,105.07123287671233,50,0.22985311286767823,0.0714825466225783
0,balikpapan-411a-indonesia-uhslc.csv,116.8,-1.2667,0.9123287671232877,17,-0.6626749176917328,0.1819819095122575
0,baltimore-usa-noaa.csv,-76.578,39.267,65.04109589041096,100,0.7464559377101014,0.111751115433848
0,baltra_b-003b-ecuador-uhslc.csv,-90.285,-0.435,26.786301369863015,16,0.2345877674453919,0.04044621535256374
0,"bamfield,bc-08545-canada-meds.csv",-125.14,48.83600000000001,44.02739726027397,99,0.6539015106307037,0.0945023575809981
0,bangor-p662-uk-bodc.csv,-5.6695,54.665,18.96986301369863,71,0.7965450521733857,0.10900750954713923
0,"barbers_point,hi-547a-usa-uhslc.csv",-158.12,21.32,1.832876712328767,21,0.41638605847248034,0.025006338770947562
0,barcelona-barcelona-spain-pde.csv,2.1630000000000003,41.342,22.01095890410959,102,0.7296292863752246,0.0543352054074999
0,"barharbor,frenchmanbay,me-usa-noaa.csv",-68.205,44.392,64.87671232876713,85,0.6970215698531274,0.08858977329673587
0,bari-bari-italy-idromare.csv,16.912,41.137,29.87945205479452,102,0.5276987472639507,0.08733759493127854
0,barmouth-p923-uk-bodc.csv,-4.0452,52.719,23.013698630136986,65,0.7458022305838067,0.15035746399445285
0,barseback-001-sweden-smhi.csv,12.903,55.756,22.01095890410959,67,0.7390785734298859,0.10268926749783283
0,base_prat_b-730b-chile-uhslc.csv,-59.633,-62.483,28.835616438356166,60,0.7692641859206267,0.07531561269186467
0,bayonne_boucau-france-refmar.csv,-1.5148,43.527,45.02739726027397,96,0.7608644274631875,0.08029481104772634
0,beihai-636a-china-uhslc.csv,109.08,21.483,23.013698630136986,74,0.5565568693501037,0.09753139871688155
0,"belem,_uscgs-229a-brazil-uhslc.csv",-48.5,-1.45,14.008219178082191,30,0.21198818497315236,0.09500876119995619
0,belize-781a-british_honduras-uhslc.csv,-88.18299999999998,17.5,3.0,40,0.3671781823358552,0.047532841912729225
0,"bellabella,bc-08976-canada-meds.csv",-128.14,52.163,109.07123287671233,92,0.6247456871076456,0.10438955177101636
0,benoa_b-163b-indonesia-uhslc.csv,115.21,-8.745,21.01095890410959,28,0.22052069168456528,0.08512849011542814
0,"bermuda,st.georgesisland-001-glossdm-bodc.csv",-64.7,32.4,45.02739726027397,50,0.528420281893168,0.07172823166834262
0,bilbao-bilbao-spain-pde.csv,-3.05,43.357,22.01095890410959,81,0.7934393248297551,0.05552284180650867
0,bintulu-387a-malaysia-uhslc.csv,113.07,3.2167,19.008219178082193,84,0.39600921974115766,0.05007170561624622
0,bitung-033a-indonesia-uhslc.csv,125.19,1.44,24.013698630136986,20,0.23272391217018198,0.0375731910041316
0,bjorn-028-sweden-smhi.csv,17.967,60.633,17.01095890410959,71,0.5400372009514285,0.12982387954372643
0,bluff-072a-new_zealand-uhslc.csv,168.35,-46.6,29.013698630136986,64,0.8394729901742745,0.07320527257773742
0,bonanza-bonanza-spain-pde.csv,-6.34,36.8,22.01095890410959,91,0.7651088735783054,0.05999742397768763
0,booby_island-336a-australia-uhslc.csv,141.92,-10.6,25.016438356164382,28,0.5669190777219253,0.09198801297567674
0,"boston,ma-741a-usa-uhslc.csv",-71.05199999999998,42.355,91.06027397260274,91,0.7460508159001107,0.09038007405004296
0,boulogne-sur-mer-france-refmar.csv,1.5777,50.727,72.04657534246576,63,0.708442798755169,0.15072003962608632
0,bournemouth-p988-uk-bodc.csv,-1.8749,50.714,16.83013698630137,69,0.741239959353682,0.08750139982649568
0,brest-france-refmar.csv,-4.5,48.383,167.86301369863014,51,0.7645987729841922,0.09079973073359524
0,bridgeport-usa-noaa.csv,-73.182,41.173,45.02739726027397,93,0.7518596924884562,0.11337874816166531
0,bridgetown_d-249d-barbados-uhslc.csv,-59.617,13.1,42.02465753424657,16,0.3016422943803893,0.04795401005073478
0,brisbane-002-australia-johnhunter.csv,153.03,-27.468000000000004,38.93698630136986,55,0.5227853240267771,0.06657829411118517
0,brisbane-331a-australia-uhslc.csv,153.17,-27.367,29.019178082191782,55,0.5172219513664575,0.06589008040495756
0,broome-004-australia-johnhunter.csv,122.24,-17.955,39.02465753424657,74,0.29025124123444523,0.11337233869098544
0,buenaventura-085a-colombia-uhslc.csv,-77.1,3.9,59.85479452054795,86,0.1690125929255729,0.09910083421399306
0,buenos_aires-285a-argentina-uhslc.csv,-58.5,-34.667,57.035616438356165,42,0.6623080966687735,0.35727590011277266
0,bunbury-006-australia-johnhunter.csv,115.64,-33.327,39.02465753424657,44,0.7945232032473297,0.08371412006497689
0,bundaberg-003-australia-johnhunter.csv,152.35,-24.833,38.8986301369863,45,0.4123173330576376,0.07717187732400729
0,bundaberg-332a-australia-uhslc.csv,152.38,-24.767,29.019178082191782,43,0.4281891314313457,0.0692603150244395
0,burnie-005-australia-johnhunter.csv,145.91,-41.053,52.032876712328765,48,0.6327663683080071,0.11681260754768368
0,burnie-344a-australia-uhslc.csv,145.91,-41.5,20.01095890410959,53,0.7913310321789059,0.06485281165080217
0,cabo_san_lucas-034a-mexico-uhslc.csv,-109.91,22.88,27.97808219178082,66,0.3352664349006985,0.04202552751311252
0,cadiz-cadi-spain-ieo.csv,-6.2833,36.533,52.032876712328765,93,0.6817824418193033,0.06385344230456455
0,cagliari-cagliari-italy-idromare.csv,9.1143,39.21,23.92876712328767,83,0.7141743136800897,0.05360212159004631
0,cairns-007-australia-johnhunter.csv,145.78,-16.925,39.02465753424657,52,0.6203383002253153,0.05692372543194728
0,calais-france-refmar.csv,1.8677,50.969,48.90684931506849,66,0.7045726432029443,0.15062908342368245
0,"caldera,chile-001-glossdm-bodc.csv",-70.833,-27.067,19.01095890410959,75,0.3164684888403455,0.04277327734837792
0,callao_b-093b-peru-uhslc.csv,-77.15,-12.05,43.02739726027397,49,0.20572149326528408,0.050466410444876264
0,cambridgeii-usa-noaa.csv,-76.068,38.573,35.02191780821918,99,0.7482032623412753,0.09695484703100539
0,"campbellriver,bc-08074-canada-meds.csv",-125.25,50.042,48.03013698630137,104,0.6543980676358928,0.10294071442961875
0,cananeia-281a-brazil-uhslc.csv,-47.925,-25.017,51.78082191780822,64,0.7555055435243279,0.12478188699727633
0,"canavieiras,uscgs-707a-brazil-uhslc.csv",-38.967,-15.667,5.917808219178082,22,0.3297383922669298,0.06315935184276436
0,"capehatteras,u.s.a.-001-glossdm-bodc.csv",-75.635,35.223,7.002739726027397,71,0.6125997255227722,0.11160710761100895
0,capemay-usa-noaa.csv,-74.96,38.968,49.03013698630137,87,0.7681424609409345,0.10251142090107523
0,cape_ferguson-343a-australia-uhslc.csv,147.06,-19.277,21.013698630136986,42,0.6985695191029887,0.062396851831283996
0,"cape_may,nj-746a-usa-uhslc.csv",-74.96,38.968,47.03013698630137,86,0.7705137208787505,0.10131251774715593
0,cape_town-704a-south_africa-uhslc.csv,18.433,-33.9,42.02739726027397,58,0.7636428226099178,0.06145907873471953
0,carloforte-carloforte-italy-idromare.csv,8.3095,39.148,11.923287671232877,82,0.7491531054995882,0.049839215809350926
0,carnarvon-008-australia-johnhunter.csv,113.66,-24.884,38.00547945205479,53,0.6992265188413355,0.07103281379596312
0,cartagena_b-265b-colombia-uhslc.csv,-75.533,10.383,60.01917808219178,54,0.30717013976191454,0.0414868551891721
0,cascais-209a-portugal-uhslc.csv,-9.4167,38.692,45.02739726027397,60,0.7118902929146896,0.0560689581011254
0,casey-130a-australia-uhslc.csv,110.53,-66.283,10.901369863013699,41,0.7105346321583277,0.07427774906177274
0,castletownsend-835a-ireland-uhslc.csv,-9.1833,51.533,4.0,50,0.7537703304653782,0.08439234632762296
0,catalina_b-313b-usa-uhslc.csv,-118.48,33.45,7.0,61,0.38475248075017526,0.06337350790868115
0,catania-catania-italy-idromare.csv,15.094,37.49800000000001,39.96986301369863,78,0.014588172206705403,0.07183440200299498
0,cayenne-227a-france-uhslc.csv,-52.283,4.85,0.9972602739726028,16,0.529461843912493,0.040946318242228615
0,cebu-379a-philippines-uhslc.csv,123.92,10.3,14.005479452054795,31,0.314473518882551,0.039557243328927544
0,cedarkeyii-usa-noaa.csv,-83.03200000000002,29.135,18.008219178082193,67,0.7624210382074115,0.10315668910044311
0,cedros_island-305a-mexico-uhslc.csv,-115.18,28.1,13.0,45,0.33385747613825606,0.049500780217137316
0,celestun-861a-mexico-uhslc.csv,-90.403,20.858,0.8821917808219178,32,0.49265005837300635,0.10449174147665084
0,cendering-320a-malaysia-uhslc.csv,103.18,5.2667,27.013698630136986,42,0.6237674475729613,0.0699224240350442
0,centuri-france-med-refmar.csv,9.3498,42.966,4.0,98,0.7245948317171557,0.06478513412773622
0,ceuta-ceta-spain-ieo.csv,-5.3167,35.9,68.88219178082191,113,0.7298904584619182,0.048224585684420944
0,chabahar-915a-iran-uhslc.csv,60.603,25.297,5.002739726027397,65,0.36199663011976657,0.05163251811754422
0,champerico-670a-guatemala-uhslc.csv,-91.917,14.3,0.9972602739726028,44,-0.18314530664123385,0.0760446729272327
0,charchanga-138a-bangladesh-uhslc.csv,91.05,22.217,21.013698630136986,73,0.4800445972392831,0.1710974128318835
0,"charleston,or-575a-usa-uhslc.csv",-124.32,43.345,34.02191780821918,85,0.7908399389827433,0.07139701591511634
0,"charleston,sc-261a-usa-uhslc.csv",-79.925,32.782,91.06027397260274,82,0.7095813706556019,0.09416220981673355
0,"charlottetown,pei-01700-canada-meds.csv",-63.117,46.233,103.82465753424657,79,0.6102191312917093,0.1283604097712103
0,charlotte_amalie-255a-usa-uhslc.csv,-64.92,18.335,31.008219178082193,36,0.3066552621033246,0.035064773354398816
0,chatham-079a-new_zealand-uhslc.csv,-176.56,-43.947,9.002739726027396,40,0.8247131737504982,0.05832810957014185
0,cherbourg-france-refmar.csv,-1.6355,49.651,70.8054794520548,68,0.7528226514346177,0.09359538482430028
0,chesapeake_bbt-749a-usa-uhslc.csv,-76.113,36.967,37.94794520547945,97,0.7768441180525025,0.10065737490269606
0,chichijima-japan-jma.csv,142.18,27.1,38.78082191780822,83,0.4774296895087816,0.06005643803142822
0,chittagong-124a-bangladesh-uhslc.csv,91.825,22.247,4.0,61,0.49881591530641467,0.11824248702638467
0,choshigyoko-japan-jma.csv,140.87,35.75,47.03013698630137,117,0.7618051189183535,0.05484499696690803
0,"christiansted,vi-258a-usa-uhslc.csv",-64.705,17.75,6.854794520547945,22,0.25617321951626876,0.037064062918373566
0,christmas-170a-australia-uhslc.csv,105.67,-10.417,19.01095890410959,23,-0.36172327188185943,0.08105723605242697
0,"christmas-b,lineis.kiribati-001-glossdm-bodc.csv",-157.48,1.985,43.02739726027397,13,0.15189083598797054,0.04278954805957589
0,churchill-274a-canada-uhslc.csv,-94.183,58.767,51.032876712328765,62,0.6630781513177825,0.1307083959551154
0,chuuk-054a-fd._st._micronesia-uhslc.csv,151.85,7.45,29.016438356164382,30,0.22728021953645108,0.04119300324813936
0,cilicap_b-162b-indonesia-uhslc.csv,109.02,-7.7517,27.013698630136986,28,0.3288074257440826,0.09909015861478865
0,ciudad_del_carmen-779a-mexico-uhslc.csv,-91.833,18.533,23.01095890410959,68,0.5283014304462568,0.07952188479120417
0,civitavecchia-civitavecchia-italy-idromare.csv,11.79,42.094,10.005479452054795,115,0.7418507838810593,0.05413669993597733
0,"clearwater_bch,fl-773a-usa-uhslc.csv",-82.83200000000002,27.977,17.01095890410959,58,0.7308834025982215,0.07830911478456822
0,"cocoa_beach,_fl-754a-usa-uhslc.csv",-80.6,28.368,2.0,45,0.691023058560052,0.0756958441374568
0,cocos-171a-australia-uhslc.csv,96.883,-12.117,27.016438356164382,45,0.18380065572015614,0.059856489581743375
0,colombo_c-115c-sri_lanka-uhslc.csv,79.85,6.9333,60.038356164383565,20,0.3635676348942125,0.04795178920301887
0,concarneau-france-refmar.csv,-3.9072,47.874,14.008219178082191,64,0.760254789732378,0.09210231073810964
0,cordemais-france-refmar.csv,-1.8898,47.277,28.816438356164383,71,0.6481877320461937,0.16653428530153652
0,"cordova_b,alaska-583b-usa-uhslc.csv",-145.75,60.558,48.03013698630137,84,0.7807872450806721,0.09636421732907212
0,corinto-679a-nicaragua-uhslc.csv,-87.117,12.283,0.9972602739726028,29,0.5079821609879986,0.05904256856366491
0,"corpus_cristi,tx-770a-usa-uhslc.csv",-97.217,27.58,25.016438356164382,68,0.6918845058542942,0.08166286096716899
0,coruna-coru-spain-ieo.csv,-8.4,43.367,67.88219178082191,62,0.7516799759546128,0.07340183848855993
0,cox_s_bazaar-136a-bangladesh-uhslc.csv,91.833,21.45,24.013698630136986,61,0.37657510369290487,0.19597516063113207
0,"crescent_city,ca-556a-usa-uhslc.csv",-124.18,41.745,79.05205479452054,84,0.7646508249976114,0.07168539252653303
0,cristobal-266a-panama-uhslc.csv,-79.915,9.355,105.06849315068493,45,0.3918919759647385,0.033525192513805604
0,cromer-p183-uk-bodc.csv,1.3016,52.934,25.84931506849315,62,0.6737812709384875,0.17239634523343178
0,crotone-crotone-italy-idromare.csv,17.137,39.082,14.868493150684932,90,0.6728373158107946,0.05963739830630863
0,crozet_b-178b-france-uhslc.csv,51.87,-46.425,1.0,29,0.6274297044043757,0.05815430737048426
0,"culebra,_pr-219a-usa-uhslc.csv",-65.30199999999999,18.3,7.002739726027397,23,0.25733058970063644,0.03239269895352399
0,currimao-654a-philippines-uhslc.csv,120.49,17.988,1.9972602739726026,26,0.46955143951436795,0.05293509485331474
0,cuxhaven-germany-bsh.csv,8.7167,53.867,97.06301369863014,60,0.8164685379255955,0.23423341328184138
0,dakar_e-223e-senegal-uhslc.csv,-17.43,14.667,16.008219178082193,36,0.37645958505963845,0.04947714491584363
0,dalian_a-630a-china-uhslc.csv,121.66,38.925,16.008219178082193,95,0.6964363096789009,0.11115538765245385
0,dallmann_c-682c-unconfirmed-uhslc.csv,-58.683,-62.233,2.9232876712328766,52,0.7768045616274726,0.08550065251921006
0,darwin-009-australia-johnhunter.csv,130.85,-12.467,44.02739726027397,50,0.3099918899892102,0.09086868502833238
0,dar_es_salaam-102a-tanzania-uhslc.csv,39.288,-6.82,3.0,21,0.08844833402299883,0.09053200070954176
0,"dauphin_island,_al-763a-usa-uhslc.csv",-88.075,30.25,17.01095890410959,65,0.7837986273836149,0.07612316236744994
0,davao_b-372b-philippines-uhslc.csv,125.63,7.0833,29.019178082191782,34,0.17360796641651843,0.03847193582678472
0,"davis,australia-001-glossdm-bodc.csv",78.5,-68,6.0,37,0.6984242613284815,0.06880975240777674
0,davis-173a-australia-uhslc.csv,77.967,-68.45,16.008219178082193,46,0.7153050704093351,0.0680361363844689
0,degerby-001-finland-fmi.csv,20.385,60.032,44.02739726027397,68,0.5317588988765637,0.12131932891785376
0,delfzijl-del-nl-rws.csv,6.9331,53.326,44.02739726027397,59,0.8061041213730492,0.21684398890677956
0,denhelder-hel-nl-rws.csv,4.7464,52.965,44.02739726027397,59,0.8169879324039229,0.16013354898500196
0,devonport-p002-uk-bodc.csv,-4.1852,50.368,23.816438356164383,63,0.7640755278753611,0.08386115983238382
0,"diegogarcia-d,uk-001-glossdm-bodc.csv",72.433,-7.2333,9.841095890410958,21,0.2939075186478028,0.04369090187233631
0,"diegoramirez,chile-001-glossdm-bodc.csv",-68.667,-56.558,0.8465753424657534,31,0.5956892268192389,0.13979802718283307
0,diego_garcia_d-104d-united_kingdom-uhslc.csv,72.433,-7.2333,23.84931506849315,23,0.24095267130382061,0.042242303517831196
0,diego_ramirez-599a-chile-uhslc.csv,-68.715,-56.508,4.8493150684931505,39,0.7073681366350216,0.11080897088218122
0,dieppe-france-refmar.csv,1.0845,49.929,60.038356164383565,68,0.7031158082025369,0.1285313287518343
0,djibouti-119a-djibouti-uhslc.csv,43.14,11.608,4.7095890410958905,49,0.39704503028727894,0.035018926587627806
0,donges-france-refmar.csv,-2.0883,47.306,25.947945205479453,68,0.7766656990770593,0.11478213112665972
0,dongfang-637a-china-uhslc.csv,108.62,19.1,23.013698630136986,73,0.5809425388679605,0.06848529510356888
0,dover-p012-uk-bodc.csv,1.3181,51.117,88.04383561643836,62,0.7357354282723169,0.1228278269337866
0,draghallan-002-sweden-smhi.csv,17.533,62.367,6.002739726027397,67,0.5038283724380608,0.12514674184858304
0,"duck_pier,nc-260a-usa-uhslc.csv",-75.74,36.183,34.02191780821918,90,0.7776337940939726,0.09482001395464582
0,dumont_d_urville-189a-france-uhslc.csv,140.01,-66.66199999999999,1.9589041095890412,42,0.6723536348779956,0.0754856898903262
0,dunkerque-france-refmar.csv,2.3667,51.048,57.035616438356165,61,0.7355022069162078,0.1502752015814471
0,durban-181a-south_africa-uhslc.csv,31.05,-29.867,38.95890410958904,85,0.4675887876374617,0.07583357042683231
0,"dutch_harbor_b,ak-041b-usa-uhslc.csv",-166.54,53.88,63.04109589041096,53,0.7854738162848617,0.08185956510046834
0,dzaoudi-155a-mayotte-uhslc.csv,45.257,-12.78,27.016438356164382,31,-0.0471490584016154,0.07386004576227544
0,easter_c-022c-chile-uhslc.csv,-109.45,-27.15,55.99452054794521,24,0.5281932501539119,0.06350711492383504
0,"eastport,me-740a-usa-uhslc.csv",-66.985,44.903,83.05479452054794,79,0.6393368810848353,0.09978201755245233
0,east_london-187a-south_africa-uhslc.csv,27.917,-33.017,44.02739726027397,69,0.7129478716904478,0.081153185141537
0,el_hierro-elhierro-spain-pde.csv,-17.9,27.78,9.002739726027396,20,0.6653522004673652,0.03312427293392529
0,enewetok_b-006b-rep._of_marshall_i-uhslc.csv,162.39,11.43,25.994520547945207,21,0.25130253667556535,0.03953051743466655
0,ensenada-317a-mexico-uhslc.csv,-116.63,31.85,34.01917808219178,66,0.4644750263141081,0.04682277765146085
0,esbjerg-130121-denmark-dmi.csv,8.4333,55.467,65.04109589041096,66,0.8215094592174029,0.21974822259481291
0,esmeraldas-098a-ecuador-uhslc.csv,-79.64699999999998,0.9917,23.013698630136986,76,0.1998323711595024,0.061455007993364286
0,esperance-010-australia-johnhunter.csv,121.89,-33.861,40.02465753424657,46,0.8084528859943653,0.07563068682346853
0,"esperanza,argentina-001-glossdm-bodc.csv",-56.995,-63.395,0.9561643835616438,47,0.7522749457323675,0.08316189805603526
0,"esperanza,_pr-733a-usa-uhslc.csv",-65.47,18.093,7.002739726027397,24,0.293427341157368,0.031093994425810845
0,"esperence,australia-001-glossdm-bodc.csv",121.9,-33.867,12.005479452054795,47,0.8154926767301577,0.07331952699636363
0,exuma_cays-256a-bahamas-uhslc.csv,-76.105,23.773000000000003,0.7753424657534247,16,0.6197441134810516,0.03597991050352466
0,"fajardo_b,pr-783b-usa-uhslc.csv",-65.633,18.333,91.06027397260274,20,0.3513492972869151,0.03348197841108746
0,fanning_c-012c-rep._of_kiribati-uhslc.csv,-159.39,3.9067,18.008219178082193,12,0.26469788659826254,0.037014917773240064
0,faraday-700a-united_kingdom-uhslc.csv,-64.267,-65.25,49.93972602739726,67,0.7544953025226175,0.08482661354177569
0,felixstowe-p204-uk-bodc.csv,1.3484,51.957,29.016438356164382,62,0.7045091817559352,0.15459245134788338
0,fer._de_noronha_c-203c-brazil-uhslc.csv,-32.403,-3.8283,1.9972602739726026,8,0.3569391234410122,0.02303539010431315
0,fernandina_beach-240a-usa-uhslc.csv,-81.467,30.672,115.07397260273973,70,0.7346899786769872,0.11599986321879119
0,ferrol-ferrol-spain-pde.csv,-8.326,43.463,8.002739726027396,61,0.7930510074874879,0.06523435236734855
0,fishguard-p055-uk-bodc.csv,-4.9833,52.014,52.032876712328765,65,0.783416585611578,0.09271498101364374
0,"flores,santa_cruz-210a-portugal-uhslc.csv",-31.168000000000006,39.378,37.02191780821918,41,0.7351398907361595,0.05792313885157051
0,formentera-formentera-spain-pde.csv,1.4189,38.735,4.945205479452055,85,0.7288633750115513,0.052568688711923384
0,forsmark-003-sweden-smhi.csv,18.211,60.409,39.02465753424657,73,0.5574338727467376,0.12983620634119517
0,fortaleza_c-283c-brazil-uhslc.csv,-38.467,-3.7167,57.035616438356165,14,0.1587143758416843,0.05182201737323659
0,fortdenison-011-australia-johnhunter.csv,151.23,-33.85,90.06027397260274,63,0.6562179828682227,0.06096950964255667
0,fortmyers-usa-noaa.csv,-81.87100000000002,26.648000000000003,17.008219178082193,53,0.7160690275986832,0.07949356606897884
0,fortpulaski-usa-noaa.csv,-80.902,32.033,65.04109589041096,87,0.7374570240515794,0.10275831444136876
0,fort_denison-333a-australia-uhslc.csv,151.23,-33.85,48.03013698630137,74,0.66423463752549,0.05947525190008679
0,fort_de_france-271a-france-uhslc.csv,-61.05,14.583,28.98904109589041,19,0.1757261493514898,0.03769780228320873
0,"fort_pulaski,ga-752a-usa-uhslc.csv",-80.902,32.033,77.05205479452054,88,0.7357206643127523,0.10315534443158988
0,fos-sur-mer-france-med-refmar.csv,4.8929,43.405,3.0,78,0.7128086713632482,0.06635829794790211
0,freeport-usa-noaa.csv,-95.308,28.948,53.032876712328765,66,0.7368343706636957,0.0864595962866376
0,fremantle-012-australia-johnhunter.csv,115.75,-32.053000000000004,108.04383561643836,41,0.7235831764254754,0.08849708036696662
0,french_frigate_b-014b-usa-uhslc.csv,-166.29,23.868,37.02191780821918,26,0.3560531207793846,0.050676915926878195
0,fridayharbor_ocean.labs._-usa-noaa.csv,-123.01,48.547,19.01095890410959,103,0.8019205056810119,0.07533788404701333
0,fuerteventura-fuerteventura-spain-pde.csv,-13.85,28.5,11.005479452054795,32,0.7098705426544618,0.027303511406916524
0,fukaura-japan-jma.csv,139.93,40.65,41.02465753424657,106,0.7213078784295194,0.06218333369698563
0,fukue-japan-jma.csv,128.85,32.7,49.03013698630137,86,0.5353189826005307,0.060175638535961216
