,tg,lon,lat,normality,trend_mm_year_reg,trend_mm_year_mk,pval_reg,pval_mk,dw,stderr,regSig,mkSig
0,abashiri_japan.csv,144.28,44.017,True,0.17265859855352078,0.16789648708535423,0.2570316477279089,0.3741615432276042,1.9489399878878442,0.00015233216506648888,False,False
0,aberdeen_p038_uk.csv,-2.0745,57.143,True,1.2461010326209359,1.1644916011598223,0.00034704862488271944,7.82047600567104e-06,2.2195019384681056,0.00034832733419233727,True,True
0,"adak,alaska_040a_usa.csv",-176.63,51.863,True,0.09279704635192104,0.12001242441281729,0.6631554490005276,0.502422677554164,2.2378484532235707,0.0002130518993042275,False,False
0,ajaccio_aspretto_france.csv,8.7628,41.923,True,-0.13779785101184103,-0.09536550251008383,0.45345317278967456,0.5746709087793196,1.7712360094974249,0.00018381121994996507,False,False
0,alameda_navalairstation__usa.csv,-122.3,37.772,True,-0.22894910758394293,-0.20909891933802643,0.2928129327834067,0.20091278136140733,2.0503992135435722,0.0002176382661500783,False,False
0,alcudia_alcudia_spain.csv,3.1392,39.835,True,-0.17186994853256954,-0.17184020930436433,0.4015465252392788,0.44504224779967183,1.8899520183384082,0.00020488455196831427,False,False
0,ancona_ancona_italy.csv,13.505999999999998,43.625,True,-0.31889075351798374,-0.3607238811775493,0.23101159405556781,0.053421753121716264,2.1620077620809424,0.00026623991990128864,False,False
0,andenes_001.csv,16.15,69.317,True,1.0854579523353776,1.0401016176100648,0.07431338229844227,0.00404965600464946,1.7471877073791955,0.0006082090332994346,False,True
0,angra_heroismo_b_215b_portugal.csv,-27.24,38.65,True,-0.23088318531033064,-0.22891065142039937,0.19729722077331813,0.15097544083725456,2.211698646197648,0.00017907774945770405,False,False
0,annapolis_navalacademy__usa.csv,-76.482,38.983,True,-0.16908289013087882,-0.20957645388038904,0.4504330629956972,0.5137406245902949,2.4141643272803432,0.00022404187683937494,False,False
0,apalachicola_usa.csv,-84.98200000000001,29.727,True,1.0397647973082336,0.5877378744859233,0.025119566617990377,0.16061366891782303,2.180755626963547,0.0004642721155314302,True,False
0,arcachon_eyrac_.csv,-1.1636,44.665,True,-0.3877555428144076,-0.28247832753377555,0.11210703205954835,0.30734020069026435,2.3639889077835528,0.0002440566093112181,False,False
0,"arena_cove,_ca_573a_usa.csv",-123.71,38.913,True,-0.36963075420779185,-0.32944986407364985,0.3365566747012433,0.38190674787962964,1.604599052333613,0.000384634965498028,False,False
0,"astoria,or_572a_usa.csv",-123.77,46.208,True,-0.4498739965780084,-0.4648822672333769,0.17667569922688942,0.20307342582990096,1.9893054154846874,0.00033297815198131625,False,False
0,atlantic_city_264a_usa.csv,-74.418,39.355,True,0.31104150997925206,0.5038849436925272,0.2665149439139154,0.11861406229991167,2.1776115363385062,0.00027993409140499693,False,False
0,auckland_070a_new_zealand.csv,174.77,-36.85,True,0.4114488039840636,0.3893112397647114,0.12190606773095797,0.10099184499221914,1.8175767731300965,0.0002659961437890508,False,False
0,ayukawa_japan.csv,141.5,38.3,True,0.21840754683980196,0.20428990501103472,0.19418733607226535,0.5136404233267562,2.289533133848973,0.00016822695078257843,False,False
0,bakar_bakar_I_croatia.csv,14.533,45.3,True,-0.5730748087569206,-0.5039102256555168,0.00023767011510496838,0.01952295598994369,2.109877113689064,0.00015593055434033566,True,True
