,tg,lon,lat,normality,trend_mm_year_reg,trend_mm_year_mk,pval_reg,pval_mk,dw,stderr,regSig,mkSig
0,abashiri_japan.csv,144.28,44.017,True,0.26596774436751747,0.2368347208520985,5.026874433278452e-05,0.008998868426154827,2.297179198614546,6.560020036581561e-05,True,True
0,aberdeen_p038_uk.csv,-2.0745,57.143,True,0.8712310578724431,0.8628946317089881,0.0007153726365703718,2.637977981301276e-05,1.651749065186944,0.0002574849951736106,True,True
0,"adak,alaska_040a_usa.csv",-176.63,51.863,True,-0.004685605031678336,0.04745053267364243,0.959731160982785,0.6821553763035197,1.697202959148701,9.280088852563877e-05,False,False
0,ajaccio_aspretto_france.csv,8.7628,41.923,True,-0.17867498823091413,-0.20553052002380404,0.05702534715482126,0.01316484214045599,1.722540753765073,9.388547127578992e-05,False,True
0,alameda_navalairstation__usa.csv,-122.3,37.772,True,-0.087390873842057,-0.044789943966894175,0.2959226875289197,0.49522881690762466,2.0257191414014746,8.361026823368367e-05,False,False
0,alcudia_alcudia_spain.csv,3.1392,39.835,True,-0.16556198413976453,-0.17203848827524598,0.14591858143051295,0.10851797414910802,1.94857528745477,0.00011385873272347722,False,False
0,ancona_ancona_italy.csv,13.505999999999998,43.625,True,-0.29259795566346875,-0.32271322484405834,0.032682703374670385,0.08423225231717923,1.6643597574623665,0.00013698664978682642,True,False
0,andenes_001.csv,16.15,69.317,True,0.3647190627589095,0.35649128328904317,0.11787514326267484,0.15366586346099775,2.080973969047753,0.0002332328848948157,False,False
0,angra_heroismo_b_215b_portugal.csv,-27.24,38.65,True,-0.23156409399382794,-0.2538092206545138,0.011754449094023373,0.03230579669331557,1.9642777515144239,9.191124623697814e-05,True,True
0,annapolis_navalacademy__usa.csv,-76.482,38.983,True,-0.05249722876338083,-0.0649959142889597,0.6247559438559818,0.6499752779386214,2.2394343928787026,0.00010732970975340663,False,False
0,apalachicola_usa.csv,-84.98200000000001,29.727,True,0.1295193063511574,0.1967268152798067,0.18933483696706987,0.1180074250852794,2.44475778619457,9.867766387619834e-05,False,False
