,tg,lon,lat,normality,trend_mm_year_reg,trend_mm_year_mk,pval_reg,pval_mk,dw,stderr,regSig,mkSig
0,aberdeen_p038_uk.csv,-2.0745,57.143,True,1.0415501667690785,1.051532722122993,4.56209511141103e-08,0.0,2.1614283241547168,0.00019049548291286982,True,True
0,ajaccio_aspretto_france.csv,8.7628,41.923,True,0.04538749344902161,0.046266306311177306,0.46441516690216533,0.33252940705159695,1.8631819230327156,6.203900931755235e-05,False,False
0,alcudia_alcudia_spain.csv,3.1392,39.835,True,-0.014621823164620433,0.035951824874661045,0.8536885503671708,0.669301031882539,1.9335567077499776,7.928795686603582e-05,False,False
0,ancona_ancona_italy.csv,13.505999999999998,43.625,True,0.13403261324723362,0.12406021194311831,0.14612751528273354,0.3314822063871712,2.154400904542026,9.222342653533891e-05,False,False
0,angra_heroismo_b_215b_portugal.csv,-27.24,38.65,True,0.147213783615289,0.15105283644896636,0.0365547666580194,0.035541676365279606,1.9466620114443292,7.041355905384474e-05,True,True
0,annapolis_navalacademy__usa.csv,-76.482,38.983,True,0.42343229287715034,0.4575643682918912,0.0007421689465545953,0.003018067153375492,2.393983147798112,0.0001255169085459293,True,True
0,apalachicola_usa.csv,-84.98200000000001,29.727,True,0.32185710950810636,0.11268316392391776,0.16504568017604182,0.5840435180634453,2.066405455226836,0.00023183539947798973,False,False
0,arcachon_eyrac_.csv,-1.1636,44.665,True,0.09754349321762248,0.12751916222883297,0.5362639631258619,0.2846549380506458,1.9753626147429604,0.00015771679995908245,False,False
0,atlantic_city_264a_usa.csv,-74.418,39.355,True,0.37619756672854854,0.4253878749887849,0.0030988877489022686,0.0050695286515349824,2.093959310350604,0.00012719025903675768,True,True
0,bakar_bakar_I_croatia.csv,14.533,45.3,True,-0.11713506181115901,-0.154504820554757,0.23959327866602653,0.08274213734608438,1.856994463920957,9.960430582400181e-05,False,False
0,baltimore_usa.csv,-76.578,39.267,True,0.4921784124980648,0.49511159741842303,0.00010445289287645415,0.0036614810529815855,1.9013376756435425,0.00012684983438892837,True,True
