,tg,lon,lat,normality,trend_mm_year_reg,trend_mm_year_mk,pval_reg,pval_mk,dw,stderr,regSig,mkSig
0,abashiri_japan.csv,144.28,44.017,True,-0.06603672773218931,-0.07612306213836822,0.17914217838729385,0.13269760481809012,1.736635289218854,4.915637998524706e-05,False,False
0,aberdeen_p038_uk.csv,-2.0745,57.143,True,0.5899261845034404,0.5975390884695718,3.502272933764424e-09,5.63908919559708e-11,1.8974675563006456,9.98836291091906e-05,True,True
0,ajaccio_aspretto_france.csv,8.7628,41.923,True,0.040392670257536255,0.031446123789805554,0.4103235763788303,0.5475945949013288,1.4835132732773166,4.906045934396267e-05,False,False
0,alcudia_alcudia_spain.csv,3.1392,39.835,True,0.013908451272914195,-0.0005698250000036954,0.5956412948598927,0.9806953029069143,1.8652175404708422,2.6208787833545672e-05,False,False
0,ancona_ancona_italy.csv,13.505999999999998,43.625,True,0.1064177509695928,0.05666050930854586,0.1983843968478627,0.522469512751679,1.8786975015210552,8.27401564951773e-05,False,False
0,andenes_001.csv,16.15,69.317,True,0.18113412201221663,0.19125332711959592,0.059180576126146876,0.04599141519927108,1.9577247843374475,9.599818406847056e-05,False,True
0,angra_heroismo_b_215b_portugal.csv,-27.24,38.65,True,0.04595041406205844,0.040821995587003626,0.4825619476271702,0.5327680690082164,2.167198346828318,6.543890824297117e-05,False,False
0,annapolis_navalacademy__usa.csv,-76.482,38.983,True,0.2896215018088725,0.2943552948981498,1.5631940234700723e-07,0.002061533664126536,1.5180803887117382,5.521904990601415e-05,True,True
0,bakar_bakar_I_croatia.csv,14.533,45.3,True,0.13729367858004748,0.10677456224133405,0.08036125737469167,0.1350142349926986,1.7489732529470363,7.851662172266192e-05,False,False
0,barcelona_barcelona_spain.csv,2.1630000000000003,41.342,True,0.06956371122188887,0.04402046848142339,0.18371012305910572,0.2643391915351456,1.5227297280103567,5.232644245527694e-05,False,False
0,barseback_001_sweden.csv,12.903,55.756,True,0.7793701022676548,0.7856571308379715,2.9909925019843672e-18,8.981168941879503e-08,2.038863093003282,8.94614794056467e-05,True,True
0,bayonne_boucau_.csv,-1.5148,43.527,True,0.08952640356371629,0.06317524651983732,0.32780597650265675,0.5163976262973518,1.5786962616698832,9.148952039945106e-05,False,False
0,bilbao_bilbao_spain.csv,-3.05,43.357,True,0.10245820322067481,0.102932995442645,0.13749636440000265,0.17680903254064284,1.8936685461363565,6.898709884007525e-05,False,False
0,bonanza_bonanza_spain.csv,-6.34,36.8,True,-0.0036325059209265124,-0.021648195131181158,0.9636235424372503,0.764839337958013,1.4822836006687476,7.964810626014255e-05,False,False
0,cadiz_cadi_spain.csv,-6.2833,36.533,True,0.12549100196588903,0.08021565632821084,0.03158483172753189,6.2063728529127e-05,1.7683275848400122,5.837807037482166e-05,True,True
0,cape_ferguson_343a_australia.csv,147.06,-19.277,True,0.32325354194989336,0.33682352750691524,1.6844592831235936e-13,9.040853399255866e-09,1.8941433722935745,4.385051656712174e-05,True,True
