,date,surge_reconsturcted,pred_int_lower,pred_int_upper,lon,lat
0,1980-01-03 00:00:00,0.008770743034094839,-0.043262711586206135,0.060804197654395806,-13.85,28.5
1,1980-01-04 00:00:00,0.0183792931727808,-0.03353500857617112,0.07029359492173273,-13.85,28.5
2,1980-01-05 00:00:00,0.035130512112895716,-0.016654551004046808,0.08691557522983824,-13.85,28.5
3,1980-01-06 00:00:00,0.03199285357928722,-0.019985778530722864,0.0839714856892973,-13.85,28.5
4,1980-01-07 00:00:00,0.01077906718465472,-0.04123275427629883,0.06279088864560826,-13.85,28.5
5,1980-01-08 00:00:00,0.05261573929276275,-9.563714955022895e-06,0.10524104230048054,-13.85,28.5
6,1980-01-09 00:00:00,0.011659526886970391,-0.04088655687282129,0.06420561064676207,-13.85,28.5
7,1980-01-10 00:00:00,0.015130523391783814,-0.03697024078360839,0.06723128756717602,-13.85,28.5
8,1980-01-11 00:00:00,0.015778715881008577,-0.03618683331273098,0.06774426507474814,-13.85,28.5
9,1980-01-12 00:00:00,0.005028379154357412,-0.04697865548332987,0.0570354137920447,-13.85,28.5
10,1980-01-13 00:00:00,-0.015485477409700535,-0.06757450186039352,0.036603547040992446,-13.85,28.5
11,1980-01-14 00:00:00,0.04909630259059988,-0.002958044925607785,0.10115065010680754,-13.85,28.5
12,1980-01-15 00:00:00,0.04622233596491522,-0.006313721586738381,0.09875839351656882,-13.85,28.5
13,1980-01-16 00:00:00,0.04957243952091383,-0.002547469909388908,0.10169234895121657,-13.85,28.5
14,1980-01-17 00:00:00,0.12263667051804764,0.06978557264139931,0.17548776839469596,-13.85,28.5
15,1980-01-18 00:00:00,0.052951153051179485,0.0007026331366697183,0.10519967296568924,-13.85,28.5
16,1980-01-19 00:00:00,0.042444904693261704,-0.009515441329773333,0.09440525071629674,-13.85,28.5
17,1980-01-20 00:00:00,0.012969805031063129,-0.03912134685881469,0.06506095692094095,-13.85,28.5
18,1980-01-21 00:00:00,0.02631542480261939,-0.025539725467028943,0.07817057507226773,-13.85,28.5
19,1980-01-22 00:00:00,0.014741304543078048,-0.03713062579582162,0.06661323488197772,-13.85,28.5
20,1980-01-23 00:00:00,-0.010407701256844246,-0.06259479215323174,0.04177938963954325,-13.85,28.5
21,1980-01-24 00:00:00,0.01828874541834901,-0.03428170959496391,0.07085920043166194,-13.85,28.5
22,1980-01-25 00:00:00,0.06403312408390302,0.011491511185929296,0.11657473698187674,-13.85,28.5
23,1980-01-26 00:00:00,0.09891323351128671,0.04631919752657369,0.15150726949599974,-13.85,28.5
24,1980-01-27 00:00:00,0.05048911454920081,-0.0019954494998551814,0.1029736785982568,-13.85,28.5
25,1980-01-28 00:00:00,0.02226747462044564,-0.02981647610160973,0.07435142534250101,-13.85,28.5
26,1980-01-29 00:00:00,0.03786970404402627,-0.013899203813125045,0.08963861190117758,-13.85,28.5
27,1980-01-30 00:00:00,0.028426728975141334,-0.02325309948390452,0.08010655743418718,-13.85,28.5
28,1980-01-31 00:00:00,0.03944830918993661,-0.012286780467609122,0.09118339884748233,-13.85,28.5
29,1980-02-01 00:00:00,0.033846903466070305,-0.017916472330887043,0.08561027926302765,-13.85,28.5
30,1980-02-02 00:00:00,0.032070961233146705,-0.019698340586396433,0.08384026305268985,-13.85,28.5
31,1980-02-03 00:00:00,0.036955670551243096,-0.01526671865452394,0.08917805975701013,-13.85,28.5
32,1980-02-04 00:00:00,0.018427706479121397,-0.03394973882926751,0.0708051517875103,-13.85,28.5
33,1980-02-05 00:00:00,-0.021051326140117656,-0.07327089183548285,0.031168239555247536,-13.85,28.5
34,1980-02-06 00:00:00,-0.03806213972311875,-0.09016304132049352,0.014038761874256032,-13.85,28.5
35,1980-02-07 00:00:00,-0.00517550617533368,-0.057100547492541655,0.04674953514187429,-13.85,28.5
36,1980-02-08 00:00:00,6.091396310241694e-05,-0.051728371275740516,0.051850199201945356,-13.85,28.5
37,1980-02-09 00:00:00,0.023272922243667487,-0.028507876595998367,0.07505372108333334,-13.85,28.5
38,1980-02-10 00:00:00,0.032227468985114804,-0.01959576230843437,0.08405070027866399,-13.85,28.5
39,1980-02-11 00:00:00,0.011261154095806658,-0.04076418547547608,0.0632864936670894,-13.85,28.5
40,1980-02-12 00:00:00,0.007241829469926221,-0.04472134283176581,0.059205001771618256,-13.85,28.5
41,1980-02-13 00:00:00,0.03692929731298887,-0.014859730411577857,0.0887183250375556,-13.85,28.5
42,1980-02-14 00:00:00,0.01529647707106456,-0.03648650389782159,0.06707945803995072,-13.85,28.5
43,1980-02-15 00:00:00,0.02890043939031333,-0.022805016603715,0.08060589538434165,-13.85,28.5
44,1980-02-16 00:00:00,0.02863122420074082,-0.02305979562998064,0.08032224403146228,-13.85,28.5
45,1980-02-17 00:00:00,0.029390037755701807,-0.02247280477930795,0.08125288029071157,-13.85,28.5
46,1980-02-18 00:00:00,0.010245286952806668,-0.04160655772563101,0.06209713163124434,-13.85,28.5
47,1980-02-19 00:00:00,0.022809162454101264,-0.029229792956659333,0.07484811786486187,-13.85,28.5
48,1980-02-20 00:00:00,0.055611186902790335,0.003091257725082862,0.1081311160804978,-13.85,28.5
49,1980-02-21 00:00:00,0.0935561547160891,0.04082258966738162,0.14628971976479657,-13.85,28.5
50,1980-02-22 00:00:00,0.036075139143061936,-0.015922083935497884,0.08807236222162176,-13.85,28.5
51,1980-02-23 00:00:00,0.02653402348574384,-0.026004018504742748,0.07907206547623043,-13.85,28.5
52,1980-02-24 00:00:00,0.02915535015393633,-0.022811537819904085,0.08112223812777675,-13.85,28.5
