,date,surge_reconsturcted,pred_int_lower,pred_int_upper,lon,lat
0,1980-01-03 00:00:00,0.059208409884964786,-0.11497427783794809,0.23339109760787766,-123.45,48.654
1,1980-01-04 00:00:00,0.13708395917232008,-0.03635765126797155,0.3105255696126117,-123.45,48.654
2,1980-01-05 00:00:00,0.07816986080509672,-0.09467501592173042,0.2510147375319238,-123.45,48.654
3,1980-01-06 00:00:00,-0.05602750899958782,-0.23025610365992755,0.11820108566075192,-123.45,48.654
4,1980-01-07 00:00:00,0.008011646683699983,-0.16659248249888986,0.18261577586628985,-123.45,48.654
5,1980-01-08 00:00:00,0.09007152959374884,-0.0829721330822186,0.26311519226971625,-123.45,48.654
6,1980-01-09 00:00:00,0.10122917397630939,-0.07382734629912803,0.2762856942517468,-123.45,48.654
7,1980-01-10 00:00:00,0.0839110254298906,-0.0917795562303022,0.2596016070900834,-123.45,48.654
8,1980-01-11 00:00:00,0.08567627880102216,-0.09046245940805461,0.2618150170100989,-123.45,48.654
9,1980-01-12 00:00:00,0.35187209892255145,0.1743515326321607,0.5293926652129421,-123.45,48.654
10,1980-01-13 00:00:00,0.384525075149782,0.17314700394202345,0.5959031463575406,-123.45,48.654
11,1980-01-14 00:00:00,0.29121360019213627,0.10881164887505784,0.4736155515092147,-123.45,48.654
12,1980-01-15 00:00:00,0.23549430306943067,0.062278965139500764,0.4087096409993606,-123.45,48.654
13,1980-01-16 00:00:00,0.27679292348736856,0.10206023095523056,0.4515256160195066,-123.45,48.654
14,1980-01-17 00:00:00,0.20768323814586126,0.03305296108661587,0.38231351520510665,-123.45,48.654
15,1980-01-18 00:00:00,0.0067827540711717215,-0.16700544033015918,0.1805709484725026,-123.45,48.654
16,1980-01-19 00:00:00,-0.04575877639798023,-0.22070631325997653,0.12918876046401606,-123.45,48.654
17,1980-01-20 00:00:00,-0.04255916370440169,-0.21752030463939617,0.1324019772305928,-123.45,48.654
18,1980-01-21 00:00:00,-0.033755678597439456,-0.2067683681172534,0.13925701092237447,-123.45,48.654
19,1980-01-22 00:00:00,-0.05774096333082061,-0.23033518449542034,0.1148532578337791,-123.45,48.654
20,1980-01-23 00:00:00,-0.0679104383401268,-0.24055427169891155,0.10473339501865794,-123.45,48.654
21,1980-01-24 00:00:00,-0.04290526886782954,-0.21572311248404724,0.1299125747483882,-123.45,48.654
22,1980-01-25 00:00:00,-0.03899611854796883,-0.2133480716743708,0.13535583457843314,-123.45,48.654
23,1980-01-26 00:00:00,-0.08446650409581373,-0.25930079005680434,0.0903677818651769,-123.45,48.654
24,1980-01-27 00:00:00,0.08015553508651607,-0.09692681901410552,0.25723788918713764,-123.45,48.654
25,1980-01-28 00:00:00,-0.05567226466761399,-0.23082923462078617,0.11948470528555818,-123.45,48.654
26,1980-01-29 00:00:00,0.006412196315286903,-0.16703038300233108,0.17985477563290492,-123.45,48.654
27,1980-01-30 00:00:00,0.036446371930207694,-0.1368332401823524,0.2097259840427678,-123.45,48.654
28,1980-01-31 00:00:00,0.09036206887184693,-0.08294731194519316,0.263671449688887,-123.45,48.654
29,1980-02-01 00:00:00,0.169647255779034,-0.004932235848765731,0.34422674740683373,-123.45,48.654
30,1980-02-02 00:00:00,0.15560207659393988,-0.01930876803033399,0.33051292121821374,-123.45,48.654
31,1980-02-03 00:00:00,0.15345052454445454,-0.021615665692893193,0.3285167147818023,-123.45,48.654
32,1980-02-04 00:00:00,0.15017067129629377,-0.024574090936896636,0.32491543352948415,-123.45,48.654
33,1980-02-05 00:00:00,0.005214723706190978,-0.16794663642965305,0.178376083842035,-123.45,48.654
34,1980-02-06 00:00:00,0.09426721259764177,-0.0793504501585761,0.26788487535385963,-123.45,48.654
35,1980-02-07 00:00:00,-0.0379398984903622,-0.21268070275761247,0.13680090577688808,-123.45,48.654
36,1980-02-08 00:00:00,-0.05979943139971883,-0.2336425145507172,0.11404365175127953,-123.45,48.654
37,1980-02-09 00:00:00,0.02835010156970741,-0.14431360329606982,0.20101380643548464,-123.45,48.654
38,1980-02-10 00:00:00,0.022491814462976392,-0.1505289244796742,0.195512553405627,-123.45,48.654
39,1980-02-11 00:00:00,-0.011335763303705282,-0.18406094020490868,0.16138941359749812,-123.45,48.654
40,1980-02-12 00:00:00,0.037716494306450944,-0.13489306018552763,0.2103260487984295,-123.45,48.654
41,1980-02-13 00:00:00,0.05623391087904777,-0.11648886898845792,0.22895669074655348,-123.45,48.654
42,1980-02-14 00:00:00,0.0857043046640667,-0.08821329308132966,0.25962190240946303,-123.45,48.654
43,1980-02-15 00:00:00,0.24040874249408842,0.06003186919542147,0.42078561579275536,-123.45,48.654
44,1980-02-16 00:00:00,0.08703980682508133,-0.08987704779880684,0.2639566614489695,-123.45,48.654
45,1980-02-17 00:00:00,0.09814328778584346,-0.07598639326107022,0.27227296883275715,-123.45,48.654
46,1980-02-18 00:00:00,0.2750061410355614,0.10157583306167756,0.4484364490094453,-123.45,48.654
47,1980-02-19 00:00:00,0.33219974840928235,0.15710466188925468,0.50729483492931,-123.45,48.654
48,1980-02-20 00:00:00,0.32426679149059967,0.15006695101038978,0.49846663197080954,-123.45,48.654
49,1980-02-21 00:00:00,0.2525254919423375,0.07928050374190071,0.42577048014277424,-123.45,48.654
50,1980-02-22 00:00:00,0.1680162599795893,-0.004702649622924299,0.3407351695821029,-123.45,48.654
51,1980-02-23 00:00:00,0.10384578956658978,-0.06906108506334212,0.27675266419652167,-123.45,48.654
52,1980-02-24 00:00:00,0.06158803661572156,-0.11135494056292122,0.23453101379436436,-123.45,48.654
