,tg,lon,lat,normality,trend_mm_year_reg,trend_mm_year_mk,pval_reg,pval_mk,dw,stderr,regSig,mkSig
0,abashiri_japan.csv,144.28,44.017,True,0.2899403854060583,0.27999949507652566,0.01734952332914485,0.02945314329436144,1.8419316934860264,0.00012186385326060808,True,True
0,aberdeen_p038_uk.csv,-2.0745,57.143,True,1.1440140840067947,1.0881532811587784,8.988623110124637e-05,5.313326889577752e-09,2.1265409898860685,0.0002921096229377221,True,True
0,ajaccio_aspretto_france.csv,8.7628,41.923,True,0.012149695403567123,0.0447125782737742,0.9118531045426419,0.6734018431894702,1.8068816161060806,0.00010975191896639892,False,False
0,alcudia_alcudia_spain.csv,3.1392,39.835,True,-0.0704584888853194,-0.027864756401158042,0.5382249123236076,0.8520587065114482,1.9830152752717856,0.00011447367727080854,False,False
0,ancona_ancona_italy.csv,13.505999999999998,43.625,True,0.049345571376149526,0.0318578905079681,0.7666085000989198,0.8696420027557994,2.048214617494023,0.00016625080966405347,False,False
0,andenes_001.csv,16.15,69.317,True,0.8589636459979987,0.7440215886582049,0.03365031848432569,0.010017350051017226,1.8514065383029652,0.0004043633486411943,True,True
0,angra_heroismo_b_215b_portugal.csv,-27.24,38.65,True,-0.01799807112953919,-0.02629849599699732,0.8433907987684964,0.879075238267111,2.092998431657099,9.110266125614084e-05,False,False
0,annapolis_navalacademy__usa.csv,-76.482,38.983,True,-0.023155197151270967,-0.07215823605847493,0.9002524127566179,0.7141253414528317,2.4411165667256256,0.00018473541230425234,False,False
0,apalachicola_usa.csv,-84.98200000000001,29.727,True,0.5229647488234356,0.22599887031719423,0.12648151534303784,0.4193187786947925,2.1137189002131223,0.00034222642941269453,False,False
0,arcachon_eyrac_.csv,-1.1636,44.665,True,0.07166159188936325,0.19841165276461725,0.801456250862929,0.28622481495510455,1.9491411494190605,0.0002849787982320401,False,False
0,atlantic_city_264a_usa.csv,-74.418,39.355,True,0.30790279061331216,0.3596167252312384,0.09886825162280913,0.10232760175579014,2.1944848888221613,0.00018656645151727703,False,False
0,bakar_bakar_I_croatia.csv,14.533,45.3,True,-0.32051878407390477,-0.402648438498339,0.019595949717351836,0.005182043009269721,1.978621418751535,0.00013732621315179274,True,True
0,baltimore_usa.csv,-76.578,39.267,True,-0.0005961070848632807,0.037182894275906216,0.9976717052157003,0.925882070617869,2.011097016349143,0.00020427995964937068,False,False
0,bangor_p662_uk.csv,-5.6695,54.665,True,1.4417521092237469,1.5317042297708916,0.00016946888091405897,0.0004270452212302711,2.2412180817970375,0.00038337790269726103,True,True
0,barcelona_barcelona_spain.csv,2.1630000000000003,41.342,True,0.045485795345905404,0.025559596488452747,0.7151458543855991,0.8403766689849235,2.043298909200263,0.00012463437521820233,False,False
0,barmouth_p923_uk.csv,-4.0452,52.719,True,0.687693088003526,0.6878671565894908,0.08167561253797592,0.029206031851567893,1.6740888645077332,0.000394988590962272,False,True
0,barseback_001_sweden.csv,12.903,55.756,True,0.5052456059589511,0.4779913490036899,0.010067827218293607,0.051989181564714215,1.9696782379901352,0.00019632693900592722,True,False
0,bayonne_boucau_.csv,-1.5148,43.527,True,-0.1280078163781725,-0.07633058668596063,0.6119040458168137,0.7427404347396229,1.9709079076941207,0.0002523030264992214,False,False
0,bilbao_bilbao_spain.csv,-3.05,43.357,True,0.22669268050512828,0.20175022291258893,0.2540870067388563,0.3588586007514505,2.0746475123231902,0.00019876979825905568,False,False
0,bonanza_bonanza_spain.csv,-6.34,36.8,True,-0.43890530883691414,-0.5151004781938978,0.045085533918715295,0.011569079496272172,2.0649970459953213,0.00021903041069376567,True,True
0,"boston,ma_741a_usa.csv",-71.05199999999998,42.355,True,0.5898243738381097,0.4200826666298023,0.005075254409332277,0.047264840799268626,2.4027580803042397,0.00021048481779437246,True,True
0,boulogne_sur_mer_.csv,1.5777,50.727,True,0.852504750580644,0.7141050305811095,0.018887930537058444,0.01279306027959981,1.962338121216626,0.0003631178910674968,True,True
0,bournemouth_p988_uk.csv,-1.8749,50.714,True,0.06391765295724104,0.03495868053159208,0.7171209328862018,0.7597208418029211,2.068342734198653,0.00017641738300488776,False,False
0,brest_.csv,-4.5,48.383,True,-0.032597863227736563,0.04654912693339406,0.8874606086617052,0.810685222763071,2.0885292661523285,0.0002303440168715297,False,False
0,bridgeport_usa.csv,-73.182,41.173,True,0.07645369007088551,0.015530842280613794,0.6785828694153387,0.9011316407505434,1.9536414792198797,0.00018449351709667801,False,False
0,cagliari_cagliari_italy.csv,9.1143,39.21,True,-0.100168066574328,-0.11017108838241066,0.30234379131228084,0.24317137171028103,1.958683226720317,9.711663805557015e-05,False,False
0,calais_.csv,1.8677,50.969,True,0.8035504165219765,0.8585853984441995,0.07502626620008958,0.04170056861953797,1.8893202170397858,0.0004513557999612049,False,True
0,cambridgeii_usa.csv,-76.068,38.573,True,-0.01253557596107434,-0.006379797549832533,0.9377003785988344,0.9846531056900134,1.9221725622915349,0.0001603824849752598,False,False
0,capemay_usa.csv,-74.96,38.968,True,0.17807366502123964,0.19489379469303744,0.5964906398200811,0.5019833696502269,2.259669003105821,0.00033633462053259567,False,False
0,"cape_may,nj_746a_usa.csv",-74.96,38.968,True,0.015391770301343994,0.005050407976379429,0.9408071250924422,0.9702470313201261,1.9745619550281328,0.00020728135590682224,False,False
0,carloforte_carloforte_italy.csv,8.3095,39.148,True,-0.07055576997431248,-0.07893386245798498,0.4752341782938734,0.38278080883527155,2.002925420193823,9.88191714973672e-05,False,False
0,cascais_209a_portugal.csv,-9.4167,38.692,True,-0.05404915026066662,-0.05181713285622169,0.7259987543460824,0.8247430290318092,1.9807653695928915,0.00015422652893503445,False,False
0,castletownsend_835a_ireland.csv,-9.1833,51.533,True,-0.07703752220297798,-0.10692085930349635,0.6726685953362859,0.5709844971733116,1.7230038992182086,0.0001823423543841466,False,False
0,cedarkeyii_usa.csv,-83.03200000000002,29.135,True,0.3199145138004055,0.07696658400121141,0.23796743397965825,0.6449548078305194,2.24403567876418,0.00027109505833161087,False,False
0,centuri_france.csv,9.3498,42.966,True,0.21078463609079323,0.2074521421276617,0.00781629026010796,0.03288602128418594,2.1365184239720323,7.924520129126163e-05,True,True
0,ceuta_ceta_spain.csv,-5.3167,35.9,True,-0.09123966562882302,-0.039556352769773984,0.5756059774715925,0.8182016072747667,1.9561489592487664,0.000162981964337635,False,False
0,"charleston,sc_261a_usa.csv",-79.925,32.782,True,-0.15082882259795838,-0.1178528133578105,0.3647700192661093,0.5526128045425303,1.5025056198645979,0.0001664201701630437,False,False
0,cherbourg_.csv,-1.6355,49.651,True,0.35477023200795516,0.4215583541763973,0.09396604948529454,0.0286731992853273,2.1179802288973573,0.00021182362882208436,False,True
0,chesapeake_bbt_749a_usa.csv,-76.113,36.967,True,0.4439650371552857,0.39997776847182054,0.14486804200972295,0.07902085139634818,1.8874091457063606,0.00030452360487369146,False,False
0,civitavecchia_civitavecchia_italy.csv,11.79,42.094,True,0.10452290003524893,0.11048244108556236,0.29509127508983124,0.2588024818204042,1.9472833293212075,9.982913354214098e-05,False,False
0,"clearwater_bch,fl_773a_usa.csv",-82.83200000000002,27.977,True,0.12287656319195202,0.10332255289025125,0.6338057147393052,0.6761351898902708,2.1958718803914956,0.0002579396696368048,False,False
0,concarneau_.csv,-3.9072,47.874,True,0.12545759258328587,0.17928787259306364,0.5406950613055501,0.39342133192530504,2.002981195639487,0.0002050757301906728,False,False
0,coruna_coru_spain.csv,-8.4,43.367,True,-0.24798008954647394,-0.2040809476497938,0.13018525868876624,0.3536329068818085,2.032370559279629,0.00016385933652168287,False,False
0,cuxhaven_germany.csv,8.7167,53.867,True,3.0061527881595063,2.6756950897095066,0.005273308144307513,0.01737190552658463,2.026719480283141,0.0010775335087406608,True,True
0,"dauphin_island,_al_763a_usa.csv",-88.075,30.25,True,0.19935183661618763,-0.031604437966909545,0.532951805643971,0.9073954158881286,1.9867532106449475,0.0003197270154743032,False,False
0,delfzijl_del_nl.csv,6.9331,53.326,True,1.5165861901129916,1.712386375881545,0.05930421102027157,0.023498433044056632,2.172201101935568,0.0008041577009282201,False,True
0,denhelder_hel_nl.csv,4.7464,52.965,True,1.6843063914706762,2.0467279445829742,0.0023871197895992554,0.00012561178738423884,2.4674018466340337,0.0005545416489926882,True,True
0,devonport_p002_uk.csv,-4.1852,50.368,True,-0.051786158038074445,-0.049242034461660644,0.6357942105700509,0.7528883459752065,2.1341309493143195,0.00010934869770140275,False,False
0,dieppe_.csv,1.0845,49.929,True,0.2124799962346705,0.17127084157056943,0.5349035604152581,0.5163427398193781,1.5309223835240695,0.0003424124754752369,False,False
0,donges_.csv,-2.0883,47.306,True,0.08805501039006713,-0.026408091532787364,0.7859362660166761,0.9346016908029686,1.8265734423078634,0.00032421878170669995,False,False
0,dover_p012_uk.csv,1.3181,51.117,True,0.6495749550587696,0.6685924283454061,0.0035936757835387514,0.012563033898328024,2.463091783766299,0.00022308463876838958,True,True
0,"duck_pier,nc_260a_usa.csv",-75.74,36.183,True,0.2593827975358428,0.28593491126827314,0.16035592001084076,0.3142327786310817,1.939218015000894,0.0001847619632506889,False,False
0,dunkerque_.csv,2.3667,51.048,True,1.1564259312749734,1.129171671228666,0.018490670263897037,0.06568743567409907,2.0767590743693516,0.0004909172780044067,True,False
0,esbjerg_130121_denmark.csv,8.4333,55.467,True,1.97460537025669,1.929521671916075,0.026344737272011587,0.023344660375587578,2.242421365256516,0.0008890246128859322,True,True
0,felixstowe_p204_uk.csv,1.3484,51.957,True,0.8470751480561538,0.8776426678618596,0.01485144356406155,0.0006186932987930494,2.0256125103990956,0.00034773463748437143,True,True
0,fernandina_beach_240a_usa.csv,-81.467,30.672,True,-0.14926201516804288,-0.0850778280214634,0.5754135738562405,0.690179202354368,1.5867784710598452,0.00026649335973536067,False,False
0,ferrol_ferrol_spain.csv,-8.326,43.463,True,-0.09451014748904703,-0.0087167233879163,0.6649064111526626,0.9702470313201261,1.8762199597521576,0.0002181930761217503,False,False
0,fishguard_p055_uk.csv,-4.9833,52.014,True,0.018522465700959764,0.002376116058614222,0.9469111402393101,0.992279746429245,2.018078016881397,0.00027817278237190444,False,False
0,"flores,santa_cruz_210a_portugal.csv",-31.168000000000006,39.378,True,-0.034593355885288335,0.023472466736973865,0.791335381433363,0.8865437212486988,1.9137880734800474,0.00013074969811517815,False,False
0,formentera_formentera_spain.csv,1.4189,38.735,True,-0.0871586033644135,-0.08582611793484236,0.47606104013006667,0.4511921950966855,1.8198347858689086,0.00012230174960868524,False,False
0,fortmyers_usa.csv,-81.87100000000002,26.648000000000003,True,0.4158247628541972,0.3652184127272535,0.018312179549008923,0.015706667243577943,2.1717172948306445,0.00017625334696813697,True,True
0,fortpulaski_usa.csv,-80.902,32.033,True,0.0539869880393803,0.12671513801901432,0.7883814869923071,0.4831712857763859,2.0841802633118993,0.00020113408027972837,False,False
0,"fort_pulaski,ga_752a_usa.csv",-80.902,32.033,True,-0.07107904539156913,-0.008892742705318181,0.7642532749379193,0.9821455698675745,2.2398275017445664,0.00023700898922014143,False,False
0,fos_sur_mer_france.csv,4.8929,43.405,True,0.06419156754864425,0.06443456701754369,0.027512796674416317,0.030483259798977258,2.2585736739161453,2.9122860629048584e-05,True,True
0,freeport_usa.csv,-95.308,28.948,True,-0.4126330766421752,-0.4492935755341482,0.2858805795103988,0.0,1.4777195045861728,0.00038664941943182286,False,True
0,fuerteventura_fuerteventura_spain.csv,-13.85,28.5,True,0.34028613170275857,0.33095302570383967,2.5825297518845314e-08,4.96870181421194e-06,2.2006440298117993,6.111885778608577e-05,True,True
0,funchal_b_218b_portugal.csv,-16.907,32.64,True,0.16069010702228015,0.06677537487428248,0.39976460409557824,0.7825414431017061,1.8066450799080533,0.00019083390307538843,False,False
0,"galveston,pier_21_775a_usa.csv",-94.79,29.287,True,-0.3109514289357305,-0.2318504212711736,0.43893203600548314,0.07709060306960969,1.3892714076098094,0.0004017471247652763,False,False
0,gandia_gandia_spain.csv,-0.152,38.995,True,-0.08118914088656583,-0.11873008200569712,0.41934944493684245,0.33965829096216127,1.7948340319380558,0.0001005375516570749,False,False
0,gijon_gijon_spain.csv,-5.698,43.558,True,-0.16450880112332833,-0.11029193217883505,0.36995067652575386,0.5570645849106042,2.1110824005114024,0.00018348771364806184,False,False
0,gladstone_p234_uk.csv,-3.018,53.45,True,2.268155653273278,2.3770542092338385,7.27120451488408e-05,0.001285636263074874,2.263124757016036,0.0005717223886786224,True,True
0,gloucesterpoint_usa.csv,-76.5,37.247,True,0.16156735018658872,0.1554646752554012,0.5164408687522737,0.4556859896591765,1.948321654385081,0.0002490089875984108,False,False
0,goteborgtorshamnen_005_sweden.csv,11.8,57.683,True,0.5046880796791692,0.6665966248408428,0.0189127301322028,0.0006653462183916492,2.1626922732665377,0.0002150128018949801,True,True
0,grandisle_usa.csv,-89.95700000000002,29.263,True,0.04205450260898685,-0.009666498056619862,0.8069221993507227,0.9455436161295436,1.8930209822481647,0.00017207348536028692,False,False
0,heimsjoe_001_norway.csv,9.1014,63.425,True,0.7250662305274579,0.7344995731822905,0.021267947009272616,0.00550461463332752,1.9977827557833376,0.0003148090539693993,True,True
0,heysham_p050_uk.csv,-2.9204,54.032,True,1.4921126512008818,1.6068657512370357,0.008506344655796107,0.015975241731035927,2.2620236931045894,0.0005670668176939555,True,True
0,hoekvanholla_hvh_nl.csv,4.12,51.977,True,1.4548297823018903,1.443191831755608,0.009770163306311391,0.013263380498022448,2.106792454545601,0.0005630452724036503,True,True
0,holyhead_p054_uk.csv,-4.6312,53.308,True,0.5691912086497141,0.5819967078628242,0.017085800251428918,0.01565158069703143,1.8485570416373687,0.00023866898877979278,True,True
