,tg,lon,lat,normality,trend_mm_year_reg,trend_mm_year_mk,pval_reg,pval_mk,dw,stderr,regSig,mkSig
0,"aasiaat,greenland_001.csv",-52.883,68.71,True,-0.2692868828133088,-0.3358399945509465,0.5081552852580022,0.3603131937878281,1.619015432307586,0.000406954306368441,False,False
0,abashiri_japan.csv,144.28,44.017,True,0.28991727269740764,0.2666066949733694,0.14039131881778852,0.31575327984936585,2.043356070876879,0.00019664269090758363,False,False
0,aberdeen_p038_uk.csv,-2.0745,57.143,True,0.7426285192052433,0.7530861892204149,0.0961491820150596,0.07405648339800486,1.7105282376799826,0.0004463405007994684,False,False
0,"adak,alaska_040a_usa.csv",-176.63,51.863,True,0.29490490920929596,0.3574777990447927,0.26106313958269,0.0,2.0214845637936736,0.0002623984909936513,False,True
0,ajaccio_aspretto_france.csv,8.7628,41.923,True,-0.2976075590620447,-0.33228221186366685,0.1618782505023325,0.06825584514961447,1.456287360053744,0.0002127618724006649,False,False
0,alameda_navalairstation__usa.csv,-122.3,37.772,True,-0.13557655971696292,-0.23021527495211958,0.30791410259241214,0.21558259450462325,1.7965674123082318,0.0001329692134055576,False,False
0,alcudia_alcudia_spain.csv,3.1392,39.835,True,0.10259033243572711,0.05146429789974614,0.19125112649986986,0.319498889869712,1.8413718654977649,7.849977882192111e-05,False,False
0,ancona_ancona_italy.csv,13.505999999999998,43.625,True,-0.4137864935728759,-0.42169563484351025,0.1317592857508876,0.25137193356364484,1.2656637617143418,0.00027453978959289586,False,False
0,andenes_001.csv,16.15,69.317,True,0.9929169234362749,0.9160739366187773,0.03727782543153439,0.04033630865714777,2.0023952503496196,0.00047674316635789085,True,True
0,angra_heroismo_b_215b_portugal.csv,-27.24,38.65,True,-0.29984890137327,-0.27825000305978587,0.16646197235984084,0.38704694162193043,2.1018655019991423,0.00021670675353711912,False,False
0,annapolis_navalacademy__usa.csv,-76.482,38.983,True,0.1878426537191548,0.1943125566532414,0.6220716743425774,0.33476936056500506,1.659315711711205,0.0003810842205473384,False,False
0,apalachicola_usa.csv,-84.98200000000001,29.727,True,-0.7783985885711289,-0.682829421191977,0.07436103797454693,0.026660943796833925,1.808689952665367,0.0004362278039888333,False,True
0,arcachon_eyrac_.csv,-1.1636,44.665,True,-0.14469989902931008,0.002329341674356169,0.7298099732916248,0.9950348644672207,1.927608892774149,0.0004189605728639684,False,False
0,"arena_cove,_ca_573a_usa.csv",-123.71,38.913,True,-0.5350271456177278,-0.5165896923851557,0.1605967865349629,0.2706982854507596,1.8087041644271091,0.0003813268011565913,False,False
0,"astoria,or_572a_usa.csv",-123.77,46.208,True,-0.210168468574608,-0.404616838968945,0.611994610394665,0.3915456265376709,1.5595219274748517,0.00041434685497444466,False,False
0,atlantic_city_264a_usa.csv,-74.418,39.355,True,0.34055608965899986,0.3449332375123675,0.34240197107946346,0.4293466492184672,2.132878155218963,0.00035869532101968194,False,False
0,auckland_070a_new_zealand.csv,174.77,-36.85,True,0.042431448300673816,-0.038342549318104435,0.7848329428827957,0.9246748060496446,1.7605181264445555,0.00015541153721325,False,False
0,ayukawa_japan.csv,141.5,38.3,True,0.11869098450298436,0.16443204697161354,0.5472514566304587,0.4000375219821266,1.891463861204695,0.00019719915218047325,False,False
0,bakar_bakar_I_croatia.csv,14.533,45.3,True,-0.08736330050725875,-0.025195215466252866,0.8141579959428288,0.7757335693038574,1.7411281093531088,0.00037165534118684986,False,False
0,baltimore_usa.csv,-76.578,39.267,True,0.218009234951535,0.14005174736241863,0.4138783916196187,0.7547857158621136,2.024808034934161,0.00026681257389778905,False,False
0,bangor_p662_uk.csv,-5.6695,54.665,True,0.8359651884889726,1.0545836031811409,0.03948508650948995,0.023509152212159545,2.4085567584936847,0.0004059865946516304,True,True
0,barcelona_barcelona_spain.csv,2.1630000000000003,41.342,True,-0.1205194134746268,-0.07973472726928926,0.5229183792632698,0.6496325090676913,1.9273532297970797,0.00018864959447589585,False,False
0,"barharbor,frenchmanbay,me_usa.csv",-68.205,44.392,True,0.04009005317779583,-0.09187477986015284,0.8936319638971908,0.7684532849584838,2.0118577303211467,0.00029982857243989456,False,False
0,barmouth_p923_uk.csv,-4.0452,52.719,True,0.47713534165879823,0.7439896545485183,0.28746663729547306,0.35162534676366874,2.283297198274278,0.0004485638188267732,False,False
0,barseback_001_sweden.csv,12.903,55.756,True,1.1581306307725074,1.14832605734772,0.015073634094863191,0.018974129642013615,1.8132511642584517,0.0004764783208141791,True,True
0,bayonne_boucau_.csv,-1.5148,43.527,True,-0.4197333472667823,-0.3936901256831903,0.21308853297101882,0.2807643338360708,2.198216077748942,0.00033710338210816553,False,False
0,bilbao_bilbao_spain.csv,-3.05,43.357,True,-0.6669503654831396,-0.3764517251316581,0.01813906886508946,0.099132803022979,2.2318052937695216,0.00028227512895791576,True,False
0,bonanza_bonanza_spain.csv,-6.34,36.8,True,-0.6991777015096748,-0.7393569688765612,0.04907441714490365,0.04713225718403957,1.8743784250594193,0.00035528323116974873,True,True
0,"boston,ma_741a_usa.csv",-71.05199999999998,42.355,True,-0.1021859029453245,-0.16154748646580677,0.7942051389375183,0.6586144386297939,2.0718260976560154,0.00039173607811949796,False,False
0,boulogne_sur_mer_.csv,1.5777,50.727,True,0.7515553034055935,0.7756098191542916,0.1680182477643819,0.20649874247725863,1.8851599450579246,0.0005451585197064182,False,False
0,bournemouth_p988_uk.csv,-1.8749,50.714,True,0.3184790474726826,0.272485444142021,0.14301488827279904,0.2614958296925143,2.0842475840924477,0.00021744295018221997,False,False
0,brest_.csv,-4.5,48.383,True,-0.2741506668984605,-0.3549451223649508,0.4405002072026236,0.4514663306063844,1.99073018759063,0.00035541724142217903,False,False
0,bridgeport_usa.csv,-73.182,41.173,True,-0.19738962255559928,-0.07783382464968404,0.5777646422096867,0.8960274978019269,1.6886092874044254,0.0003546009422450686,False,False
0,cadiz_cadi_spain.csv,-6.2833,36.533,True,-0.21611058968282465,-0.44776113050505706,0.5115648491675433,0.14908243868639137,2.0807630812383753,0.000329234607064549,False,False
0,cagliari_cagliari_italy.csv,9.1143,39.21,True,-0.4526749487464943,-0.4308879643744666,0.001110844797213597,0.004634092661915279,2.0722170161649296,0.00013882176944132697,True,True
0,calais_.csv,1.8677,50.969,True,0.7800124373507731,0.896129650339805,0.1691034561696223,0.21558259450462325,1.9480904933942227,0.0005672445267035102,False,False
0,cambridgeii_usa.csv,-76.068,38.573,True,-0.09405736808264253,0.020949091293601913,0.7818067961647249,0.9520773397377122,1.726630777477335,0.00033959989986108967,False,False
0,capemay_usa.csv,-74.96,38.968,True,-0.15048590462046632,-0.2613675605871148,0.7199054931272706,0.21432785262723142,1.8916815872967363,0.00041966580203648893,False,False
0,cape_ferguson_343a_australia.csv,147.06,-19.277,True,0.2536564759779519,0.3519203126256421,0.3779021426208673,0.19339911380351582,2.0591786640392784,0.00028766796147621084,False,False
0,"cape_may,nj_746a_usa.csv",-74.96,38.968,True,0.025652186712195324,0.16283853161244724,0.9237828344956515,0.5072618198180683,2.0756758833696343,0.0002681325690683769,False,False
0,carloforte_carloforte_italy.csv,8.3095,39.148,True,-0.3138156499040845,-0.31865371756444527,0.17167962406175508,0.10715481842819119,1.726589876100695,0.00022959431820876073,False,False
0,carnarvon_008_australia.csv,113.66,-24.884,True,0.7287272474851508,0.7032000662246041,0.006315585654837075,0.005013855355441965,1.8827708300680652,0.00026684214122739094,True,True
0,cascais_209a_portugal.csv,-9.4167,38.692,True,-0.259305259843955,-0.2916283113247518,0.3977164304306816,0.11054845555094683,2.109210643342236,0.0003066137291419961,False,False
0,casey_130a_australia.csv,110.53,-66.283,True,0.5739093067631431,0.5436351579051183,0.032494931999141274,0.07801490558925583,2.0095388504727993,0.0002683990443833499,True,False
0,castletownsend_835a_ireland.csv,-9.1833,51.533,True,0.196830256424845,0.23567091055743297,0.5759586209841463,0.5313026174188513,2.1015125238745873,0.0003519240029227257,False,False
0,cedarkeyii_usa.csv,-83.03200000000002,29.135,True,-0.4624190897111456,-0.26176031512580905,0.2892050488619907,0.5968416955115068,1.958006107527337,0.0004362991116737913,False,False
0,ceuta_ceta_spain.csv,-5.3167,35.9,True,-0.2915894173236089,-0.27095021922104706,0.10193582469783251,0.1438652716166693,1.7789777162597582,0.0001782832313238235,False,False
0,"charleston,or_575a_usa.csv",-124.32,43.345,True,-0.053579948401387474,-0.07089958171093767,0.79370007099321,0.7986153541355683,1.9616584608418197,0.00020488765061391366,False,False
0,chesapeake_bbt_749a_usa.csv,-76.113,36.967,True,0.34426465786420457,0.3423699311577294,0.24388288393563606,0.2600184322532295,1.8444694084065412,0.0002954208606995178,False,False
0,choshigyoko_japan.csv,140.87,35.75,True,0.0364568147237381,0.06386582077284919,0.8087441175473904,0.36374901977333485,1.9773613396399186,0.00015061904148706018,False,False
0,civitavecchia_civitavecchia_italy.csv,11.79,42.094,True,-0.18779586706482937,-0.19357339791189418,0.5451131035699186,0.4064529663051293,1.807658313455961,0.00031035551753494915,False,False
0,"clearwater_bch,fl_773a_usa.csv",-82.83200000000002,27.977,True,0.9401251544984915,0.7953674165699524,0.01105838402558985,0.002334383393560069,2.1876388194000618,0.00037000441870631826,True,True
0,concarneau_.csv,-3.9072,47.874,True,0.24393997745990706,0.42814423488361036,0.40151026893092456,0.019385783771330933,1.8258512241113194,0.0002907761629944911,False,True
0,"cordova_b,alaska_583b_usa.csv",-145.75,60.558,True,0.34878690241253035,0.3663693270585614,0.16066506236615608,0.12735537683073161,1.8578572780780966,0.0002486294406053136,False,False
0,"corpus_cristi,tx_770a_usa.csv",-97.217,27.58,True,0.4513738656428291,0.37673686060555855,0.02143130695242244,0.13368631336038628,1.9739410613706303,0.00019622402880159793,True,False
0,"crescent_city,ca_556a_usa.csv",-124.18,41.745,True,-0.39095263209365916,-0.6413856309751286,0.2199377467689726,0.15414347939573014,1.7358473976417172,0.0003187043683490484,False,False
